business_id,name,city,avg_rating,reviews_in_dataset,median_price,positive_sentiment_pct,yelp_rating,total_yelp_reviews
4yBeWUqxuru02oZccjDN7Q,Taqueria Altamirano,Santa Barbara,4.333333333333333,12,1.0,83.33333333333334,4.5,12
1pYZMmpdy2MviWBbagMwbA,Italian & Greek Delicatessen,Santa Barbara,4.333333333333333,6,1.0,83.33333333333334,4.5,6
d1sY9JkgkGt3_P2fWZ2eFw,Apero,Santa Barbara,4.333333333333333,15,2.0,80.0,4.5,15
j_m8zce-jSRQn5JmC633GQ,Test Pilot,Santa Barbara,4.32806324110672,253,2.0,86.56126482213439,4.5,252
VOcGcN0bvGU_nzxbJgR5jQ,Bettina,Santa Barbara,4.327217125382263,327,2.0,79.51070336391437,4.5,311
oTcezJoCe30NrwiNFsoLXQ,The Little Door - Santa Barbara,Santa Barbara,4.326241134751773,141,3.0,82.97872340425532,4.5,137
45D7B9CqiUTTPUFcqmLx5Q,Live Oak Cafe,Santa Barbara,4.322097378277154,267,2.0,87.26591760299625,4.5,263
sjWf71VmU5HIwqX8RGCLJw,Riviera Bar,Santa Barbara,4.318181818181818,22,2.0,81.81818181818183,4.5,22
5GUA13zYgw4_8F6qUMU_LA,Green Star Coffee,Santa Barbara,4.317460317460317,63,1.0,84.12698412698413,4.5,63
sXaIwcg_nV79tPMenha6hw,Cantina,Isla Vista,4.316666666666666,120,1.0,80.0,4.5,119
vmq2cm0Ayol4toVsL4dZfA,Blenders In the Grass,Isla Vista,4.316062176165803,193,1.0,85.49222797927462,4.5,187
Gg2ZHe57Ztuv8JaFj0mNhw,Dank Bowl Kitchen,Isla Vista,4.314705882352941,340,2.0,82.6470588235294,4.5,333
sNyHfboSOs-ESN76cYFfTA,Santorini Greek Island Grill,Isla Vista,4.314285714285714,35,1.0,77.14285714285715,4.5,35
WUGRmrfSzQCyeG6mYAM-vw,Yona Redz,Santa Barbara,4.309523809523809,126,,80.95238095238095,4.5,125
SBs30RyeoiEU2LjeiH1YFQ,Crushcakes & Co,Montecito,4.3076923076923075,13,2.0,76.92307692307693,4.5,13
OCW1gs6Rjn90_x5EV0PuaA,Fox Wine,Santa Barbara,4.304347826086956,69,2.0,81.15942028985508,4.5,69
C-zgOpqD2K0xDJU4ty7zKg,Honor Market,Santa Barbara,4.3,60,2.0,86.66666666666667,4.5,57
O8rIa0Wvapju2iC9T1Hp8Q,The Good Plow,Carpinteria,4.3,20,,85.0,4.5,20
E1R-xslwl7XeTN5lQ7mWPg,Little Kitchen,Santa Barbara,4.3,280,2.0,83.57142857142857,4.5,272
OODq_Mki-e929E8NfPc7-Q,Whitefoot Meat Market,Santa Barbara,4.3,10,1.0,80.0,4.5,8
PBXFaKio7FJ-4JehJGh_gg,Fattes Pizza,Santa Barbara,4.3,10,,80.0,4.5,10
XgehM3pBZWuXi45J2dqRJQ,Green Table,Santa Barbara,4.299401197604791,334,2.0,82.93413173652695,4.5,319
SYHDOHRNAH-2xsw3XB5qbg,The Shop Kitchen,Santa Barbara,4.298666666666667,1125,2.0,82.22222222222221,4.5,1108
r8tU21scBflMxWiBESPtRQ,Shang Hai,Santa Barbara,4.298076923076923,208,2.0,85.09615384615384,4.5,200
vhWlxyLEWAbNOMtQ42yzFg,Norton's Pastrami & Deli,Santa Barbara,4.297405189620759,501,2.0,83.8323353293413,4.5,492
r2IhvKZQ_wLR5mLBnPOilg,The Honor Bar,Santa Barbara,4.2972027972027975,572,2.0,83.21678321678321,4.5,557
S4ujTsHtCOsHKrKkcjY30Q,Coast & Olive,Montecito,4.296,125,,83.2,4.5,121
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,Carpinteria,4.2957446808510635,470,2.0,86.80851063829788,4.5,460
nYPzsOjvida-ne7swSPHpA,Santo Mezcal,Santa Barbara,4.295409181636726,1002,2.0,81.1377245508982,4.5,990
2xxkaRy7rP5EUyjFt2J5kA,Nikka Ramen,Goleta,4.295138888888889,576,2.0,82.63888888888889,4.5,562
5lGOPqwxBNR9hfA9mFr2vA,Mac N Cheese After Dark,Santa Barbara,4.292857142857143,140,1.0,82.85714285714286,4.5,140
-VvMsFD0W2nQuO9buaeC1g,Los Tarascos,Goleta,4.291666666666667,144,1.0,89.58333333333334,4.5,141
Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,Santa Barbara,4.291666666666667,48,1.0,93.75,4.5,45
TzNk1TcWLZn0JCpO83hBAA,Stella Mare's,Santa Barbara,4.288888888888889,495,3.0,83.43434343434343,4.5,477
TZ-bgvsk189WywTLFrqfTQ,Ascending Health Juicery,Santa Barbara,4.285714285714286,7,2.0,85.71428571428571,4.5,7
HA_Hks9YjRqz3Yk6JDAaIQ,Bougainvillea,Santa Barbara,4.285714285714286,14,2.0,78.57142857142857,4.5,13
iMTjejk6apJKzCukZnDw5A,Jeannine's Bakery & Restaurant,Montecito,4.285067873303167,663,2.0,84.61538461538461,4.5,650
0qu0fNTOsSmuREYVIMPuIQ,Cold Spring Tavern,Santa Barbara,4.2847490347490345,1036,2.0,83.3011583011583,4.5,1018
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,Santa Barbara,4.284090909090909,88,1.0,80.68181818181817,4.5,88
IQPsL4ZKgYpvuN0BJn_yhQ,Mundos,Santa Barbara,4.28125,64,2.0,82.8125,4.5,63
2nF2syYoD5VBFk01le6NkA,Montecito Deli & Catering,Santa Barbara,4.28125,32,1.0,87.5,4.5,31
FY_FkUeQxVqAjc9V0IAc2Q,Blenders in the Grass,Goleta,4.28,100,1.0,88.0,4.5,96
0nR7jHCkFEzmA1n2b5g1nw,Basil's Italian,Santa Barbara,4.276923076923077,65,2.0,76.92307692307693,4.5,64
hYlAyz4RM1kE7ErPhPQ2xw,Rancho San Marcos Golf Course,Santa Barbara,4.2727272727272725,33,,87.87878787878788,4.5,33
VhWtlyWAH6Lw_XBXuKDWng,LaoWang Burger,Goleta,4.2727272727272725,11,1.0,72.72727272727273,4.5,11
INaAIFXWueRVjgmuNtJTEw,Dutch Garden Restaurant,Santa Barbara,4.269230769230769,156,2.0,87.17948717948718,4.5,151
bPVPZeqMuYtU_yGCb4P-jg,Empty Bowl Gourmet Noodle Bar,Santa Barbara,4.265753424657534,730,2.0,80.95890410958904,4.5,705
6VVbLYay8czrjKJ4xRoTxQ,Judge For Yourself Cafe,Santa Barbara,4.2631578947368425,114,2.0,86.8421052631579,4.5,110
AV3XPH1iv8PKSO6mrnYgLg,Pearl Social Santa Barbara,Santa Barbara,4.2631578947368425,38,2.0,84.21052631578947,4.5,36
edJoBsse6nsF0BYh6pATAg,The Palace Grill,Santa Barbara,4.261067708333333,1536,2.0,84.11458333333334,4.5,1500
VAIOtbsxdNmuhUKkQZFRlA,Renaud's Patisserie & Bistro,Santa Barbara,4.259740259740259,539,2.0,82.3747680890538,4.5,524
g0lCOgLkkByZrhmwYzP5KA,Nuance,Santa Barbara,4.253012048192771,83,3.0,77.10843373493977,4.5,83
34Eqv8jXgxg_EEwcsNgeeg,Backyard Bowls,Santa Barbara,4.250746268656717,670,2.0,83.13432835820895,4.0,659
lkwj0-9Sc_anMVNlnuqYAA,Mojo Coffee,Goleta,4.25,12,1.0,75.0,4.5,12
MOowZBGbgn7FrTol3dvrlg,Nectar Eatery & Lounge,Santa Barbara,4.25,136,2.0,83.08823529411765,4.0,130
2aP9wvEqpGLLDVpWTWlAog,Reynaldo's  Bakery,Carpinteria,4.2481203007518795,133,1.0,83.45864661654136,4.5,130
EZc2myE2mYk2h9JK9qu8gw,Finney's Crafthouse,Santa Barbara,4.242115027829313,1078,2.0,80.42671614100185,4.5,1047
-8iATYRnN46Km0_-ldx6cg,Pace food+drink,Santa Barbara,4.240963855421687,166,2.0,83.13253012048193,4.0,162
MbzgGsMQpGyVrUJXi_Jw0Q,Dawn Patrol,Santa Barbara,4.240537240537241,819,2.0,81.07448107448107,4.0,807
wK2IixmZUOEFGz1QZqR99Q,Lovejoy's Pickle Room,Santa Barbara,4.2368421052631575,76,2.0,82.89473684210526,4.0,75
yLqFm4epPkbkPpan9gmEjA,Folded Hills Montecito Tasting Room,Montecito,4.235294117647059,17,,76.47058823529412,4.0,17
CoZ2mpsMBP8HUG1ymKoZTg,Opal Restaurant & Bar,Santa Barbara,4.231160896130346,982,2.0,83.40122199592668,4.0,954
l7NDxnGzb6z2_H08rtfS0w,La Hacienda Mexican Restaurant,Goleta,4.229508196721311,61,2.0,81.9672131147541,4.0,54
BVzFvRrgMpL62oPIqGvLMg,South Coast Deli-Goleta,Goleta,4.227777777777778,360,1.0,81.38888888888889,4.5,347
opcGJ-lCNTLhRRuGxVkCnw,Brasserie Solera,Santa Barbara,4.2272727272727275,22,,81.81818181818183,4.0,20
2swMZVA832zkmdPBrddPRQ,Backyard Bowls,Goleta,4.226890756302521,238,1.0,84.45378151260505,4.5,233
-r6nmLB5Vi2TLQCxh0_dtw,South Coast Deli- Carrillo,Santa Barbara,4.226244343891403,221,1.0,80.99547511312217,4.0,215
qUH2FppY7RL96F5tXzA0hQ,Dune Coffee Roasters - State Street,Santa Barbara,4.223950233281493,643,2.0,84.60342146189736,4.0,633
7wSnkgOORRCqVDa_n8Upxg,Garrett's Old Fashioned Restaurant,Santa Barbara,4.223300970873787,515,2.0,83.49514563106796,4.0,510
Vg0oTgDyRwi73D5zRywrlg,Centennial Beer Hall,Goleta,4.222222222222222,9,,66.66666666666666,4.0,9
Tc1L4BH_2pkCywkAEfCQRg,Burger Express,Santa Barbara,4.222222222222222,9,1.0,88.88888888888889,4.0,9
vj6AetpADpHOYtMRZsXX3g,Los Agaves,Santa Barbara,4.219541616405308,829,2.0,79.49336550060315,4.0,807
wFES5bGDiPANW13hNHnXOQ,Sakana Sushi Bar & Japanese,Santa Barbara,4.217616580310881,386,3.0,81.34715025906736,4.0,374
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,Santa Barbara,4.216957605985037,401,2.0,80.54862842892769,4.0,389
YGgGefpPTFhgthvQvMAGoQ,Lito's Take  Out,Santa Barbara,4.212328767123288,292,1.0,81.16438356164383,4.0,286
52ov7d0148JvYG78_c-Bsw,goa taco,Santa Barbara,4.211864406779661,236,2.0,79.23728813559322,4.0,231
j3rAeZ9rnUwEDEQJQ7OWDQ,Aladdin Cafe,Isla Vista,4.211538461538462,156,2.0,82.6923076923077,4.0,151
vgDl4_ZjoLLIU2ZPL83GIg,Mosaic Locale,Santa Barbara,4.2105263157894735,19,2.0,84.21052631578947,4.0,18
cpaMCrmG7WK10tJ4c_GXow,Sanba IM,Goleta,4.208333333333333,24,1.0,75.0,4.0,24
-loV4cB2Uh9TCltTRgGzWQ,Renaud's Patisserie & Bistro,Santa Barbara,4.2072538860103625,386,2.0,79.79274611398964,4.0,379
0cWnURpfrb4MqKSzyVN4SQ,Alcazar Tapas Bar,Santa Barbara,4.2064516129032254,155,2.0,86.45161290322581,4.0,152
tGQytMbOXDdZS_OSK9hkBw,Louie's California Bistro,Santa Barbara,4.2052980132450335,151,2.0,81.45695364238411,4.0,149
-FM4CxOg4XXmX_Ebky_SiQ,Finch & Fork,Santa Barbara,4.204323570432357,1434,2.0,81.45048814504882,4.0,1405
Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,Santa Barbara,4.203592814371257,167,2.0,80.83832335329342,4.0,166
c1tH5Btm_f7SQ-6ju22wag,Pollofino's,Goleta,4.203125,128,1.0,83.59375,4.0,127
CLlnfxaYPTVLKE4VR-U1Yg,La Cocina Mexican Restaurant,Santa Barbara,4.202702702702703,74,,81.08108108108108,4.0,73
okc-iCgWvKGa1DfQSOh1Ig,Milpas Taqueria,Santa Barbara,4.2,10,1.0,90.0,4.0,10
ugkzb_3jAcK0RZLxIeK7gA,Asian Cafe,Goleta,4.2,5,1.0,60.0,4.0,5
WzgtV5eNV7rwtJYJUiPJ2w,Mylestone BBQ,Goleta,4.2,5,,80.0,4.0,5
RtJC7xavgAxOITQyAlGCbQ,Tri-County Produce Co,Santa Barbara,4.2,95,2.0,85.26315789473684,4.0,95
jtgBkAQuchDYgkdsebzLsQ,Old Town Coffee,Goleta,4.196875,320,2.0,79.375,4.0,300
Tpr8CltepNzpRpQC2JM4pQ,Sage & Onion Cafe,Goleta,4.195652173913044,92,1.0,75.0,4.0,90
AXC__4yZrn-N3BT7-2bV_Q,Biergarten,Santa Barbara,4.1923076923076925,104,2.0,78.84615384615384,4.0,104
7grEnJV48N6BxbEP3uxISA,Mr B Restaurant & Cafe,Santa Barbara,4.190476190476191,21,2.0,80.95238095238095,4.0,21
0m0SQSIzM9WcDhJ7UEVCLQ,Ty Lounge,Santa Barbara,4.1875,32,3.0,81.25,4.0,32
0ac5lGA_0wdKDnib3y59Xg,Flor De Maiz,Santa Barbara,4.1863636363636365,440,2.0,74.77272727272727,4.0,434
wX4ap0Qy5ZK6Hy2iKvBqXA,"The Pasta Shoppe, LLC",Santa Barbara,4.185185185185185,54,2.0,77.77777777777779,4.0,51
6aUb_f9C7a2oOxaIfRGSdA,Chicken in a Barrel BBQ-Goleta,Goleta,4.184873949579832,119,2.0,74.78991596638656,4.0,116
sc-MRSa8K0BTE5m3tmgrQw,Clementine's Steak House,Carpinteria,4.184027777777778,288,2.0,82.63888888888889,4.0,280
ZrxlfdFU_qpnIHI2DmoRxA,Mesa Pizza,Santa Barbara,4.183333333333334,180,2.0,77.77777777777779,4.0,176
rh6O8NtKJUhqZ0G2Pkpj2Q,Yume Sushi Japanese Restaurant,Santa Barbara,4.183168316831683,404,2.0,79.95049504950495,4.0,388
-Lwq2vdrQolANLzEbYMPpQ,Le Crepe Shoppe,Santa Barbara,4.181818181818182,22,1.0,86.36363636363636,4.0,22
U2hkeMI-q4cS35QolJYN0A,Arigato Sushi,Santa Barbara,4.181268882175226,993,3.0,80.06042296072508,4.0,980
FH1sTH13rupNdANai7JFxA,The Bourbon Room,Santa Barbara,4.18018018018018,111,2.0,84.68468468468468,4.0,109
oGDGlUbOjHxmmCh8ZYcDCg,The Lark,Santa Barbara,4.179897567221511,1562,3.0,80.08962868117798,4.0,1520
RjOnk_W82F2brYtpDZ59MA,Cubaneo,Santa Barbara,4.17910447761194,134,2.0,73.88059701492537,4.0,133
pWDE_rueENu_f5HKA_AsWw,Dune Coffee Roasters - Storke,Goleta,4.177914110429448,163,1.0,84.04907975460122,4.0,159
G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,Goleta,4.17632241813602,397,2.0,80.35264483627203,4.0,392
gUvG-W-02lg5M1RY6n8bkA,Lilsy Wood Fired Pizza,Santa Barbara,4.173913043478261,46,,78.26086956521739,4.0,46
uZYBF0YTU_iKq4_L_PDtMQ,Zaytoon,Santa Barbara,4.173546756529065,1187,2.0,82.22409435551812,4.0,1168
Y57sylYCgq2VQJuBCnjPfA,Oku,Santa Barbara,4.1728110599078345,434,3.0,78.3410138248848,4.0,429
bbEXAEFr4RYHLlZ-HFssTA,The Original Habit Burger Grill,Goleta,4.1726190476190474,336,2.0,80.05952380952381,4.0,329
q-1ICFSqs2MwDGfe5tX-SQ,Yellow Belly,Santa Barbara,4.172316384180791,354,2.0,83.61581920903954,4.0,337
A263bVzMdU_-TIMhewOrjQ,Domingo's Cafe,Goleta,4.171206225680934,257,2.0,80.93385214007782,4.0,252
5vObJIHLO-QOMrw_MvC4rA,The Worker Bee Cafe,Carpinteria,4.168433451118964,849,2.0,82.09658421672556,4.0,828
LtxG9DTXCFpteVkD4SGBlw,Sevtap Winery Tasting Room,Santa Barbara,4.166666666666667,312,2.0,84.2948717948718,4.0,307
vyNMRa4U9gnrCzqR707GZA,Back Door Deli,Santa Barbara,4.166666666666667,6,1.0,83.33333333333334,4.0,6
69_5ZefofuhXv2ymn-xc9A,South Coast Deli- Isla Vista,Isla Vista,4.1645569620253164,158,1.0,84.81012658227847,4.0,155
qVitsouI4aBiYx1_Fjn0Pg,Foxtail Kitchen & Bar,Santa Barbara,4.157509157509158,273,2.0,77.2893772893773,4.0,270
lNkxXDcNoHBpWDNPoZesYw,Caruso's,Montecito,4.153846153846154,91,4.0,72.52747252747253,4.0,88
z9-8KvMAlVK46De-G3sNJQ,Blenders In The Grass,Santa Barbara,4.153526970954357,241,1.0,82.15767634854771,4.0,239
_kJzi_k6LwtE3phJFxNOzA,Sorriso Italiano,Isla Vista,4.1521739130434785,138,1.0,73.91304347826086,4.0,137
XyYsl2OyoMi6OMvzsdcVoQ,MIZZA,Santa Barbara,4.148717948717949,390,2.0,77.43589743589745,4.0,380
AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,Carpinteria,4.147651006711409,149,1.0,82.5503355704698,4.0,144
RiOcLw__HPf_rTOTpYKnHQ,Meet Up Chinese Cuisine,Santa Barbara,4.1466666666666665,150,2.0,72.66666666666667,4.0,140
OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,Santa Barbara,4.143556280587275,613,2.0,77.32463295269169,4.0,595
9jEv_7tueRJdV5CZwVcwPg,PokeCeviche,Santa Barbara,4.142857142857143,133,2.0,77.44360902255639,4.0,127
IofBnKUFeC1Z2uyFOTxNDw,JR's BBQ,Goleta,4.142857142857143,7,2.0,85.71428571428571,4.0,6
svKDkmALJNcToJxEsU_bpw,Barcliff & Bair,Santa Barbara,4.142857142857143,7,2.0,85.71428571428571,4.0,7
2h3SEwpI6fiuTF9mcN1S_Q,El Zarape,Santa Barbara,4.137931034482759,87,1.0,78.16091954022988,4.0,86
Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,Santa Barbara,4.13671875,256,2.0,83.59375,4.0,254
sor6oj-nuslOcSx7di4urA,Santa Barbara Fish Market,Santa Barbara,4.135294117647059,340,2.0,74.70588235294117,4.0,327
wfjqxgLSsLtyzswzQBziSw,Panino,Santa Barbara,4.130952380952381,168,2.0,82.73809523809523,4.0,165
RRGLss4hhvZZuR0N6GQlSw,Nook,Santa Barbara,4.130841121495327,214,2.0,80.37383177570094,4.0,208
4sOLSCiwSdHhzcXC9Sd0xQ,Northstar Coffee,Santa Barbara,4.130434782608695,23,2.0,91.30434782608695,4.0,23
6kPHr6gZaU9732ptn9gJrA,La Guerrerita Mexican Food,Goleta,4.128787878787879,132,1.0,78.78787878787878,4.0,128
9xW7LsJpyhVZFRb6z9xorg,Ca' Dario Goleta,Goleta,4.128491620111732,179,2.0,78.77094972067039,4.0,172
y4x_wAQvUxvTR8iV-JP4Jg,On The Alley,Santa Barbara,4.12720156555773,511,2.0,81.2133072407045,4.0,504
lq7dE9c10OvRfd_edJoyMg,Due Lune Cucina,Santa Barbara,4.1265822784810124,79,2.0,73.41772151898735,4.0,79
0tbscjPg4IzURekIn_CJ1Q,Juice Ranch,Santa Barbara,4.124183006535947,153,2.0,74.50980392156863,4.0,150
3VrqxApK-iwfRohlAuIt0g,Cajun Kitchen Cafe,Goleta,4.12280701754386,114,2.0,73.68421052631578,4.0,113
cQDwJjslebJv5Co7gCm2Yw,Cafe Ana,Santa Barbara,4.119565217391305,92,2.0,79.34782608695652,4.0,91
E_ac8Q20OJD9L8cafCBKaQ,Milk & Honey Tapas,Santa Barbara,4.118081180811808,542,2.0,82.65682656826569,4.0,534
QLHgjBHBoeIUoEvIPvjHnw,Mesa Burger - Santa Barbara,Santa Barbara,4.117773019271948,467,2.0,75.16059957173448,4.0,442
CUWituEeIX3xA0xU7X82Ow,Brasil Arts Cafe,Santa Barbara,4.11716621253406,367,2.0,78.4741144414169,4.0,360
BaWVwChTW_MqkKru_WZp3g,Super Cuca's Restaurant,Santa Barbara,4.117021276595745,282,1.0,79.43262411347519,4.0,276
thlyktt2c7v1DyOpSVSibw,Scarlett Begonia,Santa Barbara,4.116178067318132,921,2.0,79.58740499457112,4.0,897
2QaNH5-RCRNIkToUOBc22Q,La Salsa Fresh Mexican Grill,Santa Barbara,4.115384615384615,26,2.0,88.46153846153845,4.0,26
KcGCtmMca0EjY_wCv_HN4Q,Mercury Lounge,Goleta,4.113924050632911,158,2.0,81.64556962025317,4.0,155
1ONK4BD8Fuh1mfBCrB2aOQ,Crazy Jim's Tacos Y Más,Santa Barbara,4.111111111111111,18,,72.22222222222221,4.0,17
g6VJ6y-AzDGQy0Gj91UvUw,Unbearable,Santa Barbara,4.111111111111111,18,,72.22222222222221,4.0,18
LMm555z8BReDxgkpF_TEug,Park Place Deli,Santa Barbara,4.111111111111111,9,1.0,88.88888888888889,4.0,9
yE8r8JXplgnr4XxRivkdLw,Chef Karim's Restaurant,Santa Barbara,4.107142857142857,28,3.0,82.14285714285714,4.0,28
PVo1orQ9R7ZHfg90QACh-w,Your Choice,Santa Barbara,4.107042253521127,355,2.0,80.28169014084507,4.0,346
4uspKB1d3pGdgjOClA-UkQ,Cajun Kitchen Cafe,Santa Barbara,4.1059322033898304,236,2.0,81.35593220338984,4.0,234
hVKH5oED9NgGaZeIiF547A,Backyard Bowls,Santa Barbara,4.105022831050229,219,1.0,78.53881278538812,4.0,214
-kY_HDP7IMvGl-kBIZVU4A,Dune Coffee Roasters - Anacapa,Santa Barbara,4.1030303030303035,330,2.0,79.0909090909091,4.0,320
oq4-qHT6EJeR81GBDq1OVg,Italian Grocery & Deli,Santa Barbara,4.1020408163265305,49,1.0,73.46938775510205,4.0,47
IoihJkcF2FcE-sHOneat-A,Petit Valentien,Santa Barbara,4.098591549295775,355,2.0,78.30985915492957,4.0,342
-e8RwknT5szoLk9uBZjzcw,Riverbench Santa Barbara Tasting Room,Santa Barbara,4.098360655737705,122,2.0,82.78688524590164,4.0,121
XleIcqVgh3iBeM4s-rdy6g,Javan's,Goleta,4.096774193548387,31,1.0,83.87096774193549,4.0,30
lu2UpRHLBZfvLG_caNEHKQ,The Natural Cafe,Santa Barbara,4.09375,576,2.0,84.02777777777779,4.0,566
DOfiulOub9hVPBCtiDl9Fw,Lucky Penny,Santa Barbara,4.092987804878049,656,2.0,79.8780487804878,4.0,643
_l05Dd6BKBAiJKX71bLq6g,Open Cup Coffee & Tea,Santa Barbara,4.090909090909091,11,1.0,72.72727272727273,4.0,11
wupvqueqdEZXQxv14sa9vw,Rincon Brewery,Carpinteria,4.08955223880597,469,2.0,77.39872068230277,4.0,455
COSC9JC0Vjr89CaTZuPkUA,Santa Barbara Craft Ramen,Santa Barbara,4.08939708939709,481,2.0,77.13097713097713,4.0,477
qdpdUjdkEUpzYDdce2yZng,Plaza Deli,Santa Barbara,4.086734693877551,196,1.0,79.59183673469387,4.0,188
YL50DFkSKhVFyfKZgYQA8Q,Simply Pies,Goleta,4.086206896551724,58,2.0,84.48275862068965,4.0,58
8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,Santa Barbara,4.085910652920962,291,2.0,81.78694158075601,4.0,289
YHOr_9eSbIGhcecc4Uow6Q,Casa Don Roge,Carpinteria,4.085714285714285,35,1.0,85.71428571428571,4.0,34
uGo0TCVNOcDQxMArUU0Jrw,Cajun Kitchen Cafe,Goleta,4.085664335664336,572,2.0,81.2937062937063,4.0,561
XkZwD46WcsAlbpg1inwbLQ,American Ale,Santa Barbara,4.085427135678392,199,2.0,82.41206030150754,4.0,194
PR9GKW_tKuQGIAB_aeFPJw,Ike's Place,Goleta,4.0843373493975905,166,1.0,78.3132530120482,4.0,161
TYVln68leW7BYuVksFyB5A,Sevilla,Santa Barbara,4.083333333333333,12,3.0,75.0,4.0,12
bBA62rVklEG2WUnvi8RtrQ,El  Sitio,Santa  Barbara,4.081632653061225,147,1.0,77.55102040816327,4.0,145
v4lz71o76wWD8H15NsbZGA,Figueroa Mountain Brewing Co.,Santa Barbara,4.079908675799087,438,1.0,79.45205479452055,4.0,425
7IdIGemGZodDAA_9mJCigA,Farmer Boy,Santa Barbara,4.079847908745247,263,2.0,75.66539923954373,4.0,255
r926yelr_EJAKQCjdD6AWA,State & Fig,Santa Barbara,4.079545454545454,528,2.0,77.8409090909091,4.0,519
m-EfDi7UBwdiEBm7NXqq3w,Pizza My Heart,Isla Vista,4.078947368421052,152,1.0,80.26315789473685,4.0,151
DEmAmcR4xNilT5WY5ImEFA,Vegan GreenGO,Santa Barbara,4.07829181494662,281,2.0,74.37722419928826,4.0,273
c_a38vt6v2tRq-VjdTZHZw,The Monarch,Santa Barbara,4.071428571428571,56,,73.21428571428571,4.0,53
-ujBP1Dw0j1-Ffaz97-LXQ,Lama Dog Tap Room,Santa Barbara,4.0699588477366255,243,2.0,79.83539094650206,4.0,238
LKM0wL3GMsi8NwEdz-_n8w,Kyle's Kitchen,Goleta,4.065075921908893,461,1.0,77.87418655097615,4.0,443
c1xuic_qvUfSIr-if6nSUQ,Relais de Paris,Santa Barbara,4.0647482014388485,139,3.0,79.85611510791367,4.0,135
jtECV91z0BVPyeu90wnCjQ,Cajun Kitchen Cafe,Carpinteria,4.064516129032258,93,2.0,73.11827956989248,4.0,92
U3grYFIeu6RgAAQgdriHww,Brophy Bros - Santa Barbara,Santa Barbara,4.062937062937063,3003,2.0,79.75357975357976,4.0,2940
agXGQ4DH4SqxtJxBHKjWIg,Muddy Waters Cafe,Santa Barbara,4.0625,48,1.0,85.41666666666666,4.0,48
n0Z10UAJO187H8Zp8gl-rw,Arlington Tavern,Santa Barbara,4.062068965517241,145,2.0,75.86206896551724,4.0,140
YXaCcpETNtxrNNK6TbUTlw,Sachi Ramen And Robata Bar,Santa Barbara,4.06006006006006,333,2.0,75.67567567567568,4.0,324
Rl42JbSMsmNW3LRjsTMYAg,Freebirds,Isla Vista,4.058641975308642,1296,2.0,76.62037037037037,4.0,1270
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,Santa Barbara,4.055077452667814,581,2.0,76.592082616179,4.0,575
fAiPD2OIEm9wtS7uJqzu5Q,Natural Cafe,Goleta,4.051470588235294,136,2.0,77.94117647058823,4.0,130
DbYZpG1O8Qknfk_IqXtHxg,The Cliff Room,Santa Barbara,4.05,40,1.0,70.0,4.0,38
3XjwPkcbuhssRwZKnoYOyQ,The Pan,Santa Barbara,4.0476190476190474,21,2.0,80.95238095238095,4.0,21
UjgqSqa4Biy34pHSEdwj_g,Gino's Sicilian Express,Santa Barbara,4.045454545454546,264,1.0,78.4090909090909,4.0,253
j8c8WFqySY1eybnkJfgjSg,The Revere Room,Montecito,4.045454545454546,22,,68.18181818181817,4.0,22
ygZyTUWS4dbVL8d6vAiN4A,Taqueria Rincon Alteno,Santa Barbara,4.043478260869565,69,1.0,78.26086956521739,4.0,68
cJjzBIPfMmps5NhNowKPpA,Norton's Pastrami and Deli,Santa Barbara,4.042553191489362,47,2.0,74.46808510638297,4.0,46
Pjurvl_qc3IEMxW38Kj3tg,Tiburon Tavern,Santa Barbara,4.042553191489362,47,1.0,80.85106382978722,4.0,46
VXxZJNSscbm5bpG5ll2rcQ,212° Hotpot,Goleta,4.04054054054054,74,2.0,70.27027027027027,4.0,73
dQ6d9H7rnFSOSC_FXbJ_FQ,Blenders In the Grass,Santa Barbara,4.03921568627451,51,1.0,74.50980392156863,4.0,50
4D7QDfPOsSPfKxBi3gs_qQ,Olio Pizzeria,Santa Barbara,4.0390625,640,2.0,75.625,4.0,622
U1Gc3wKN5viu_e68KJVOdQ,Wingman Rodeo - Milpas Street,Santa Barbara,4.038709677419355,155,2.0,68.38709677419355,4.0,147
cbX2XHrun39yJBND451_oA,Goleta Bakery,Goleta,4.038461538461538,26,1.0,84.61538461538461,4.0,24
JZrspVMm79n_iHTYftkI0g,La Tapatia Bakery,Santa Barbara,4.035714285714286,56,1.0,76.78571428571429,4.0,56
skY6r8WAkYqpV7_TxNm23w,Boathouse at Hendry's Beach,Santa Barbara,4.0347758887171565,2588,2.0,78.01391035548686,4.0,2536
