business_id,name,latitude,longitude,address,city,business_stars,avg_sentiment,price_tier,review_count
7oPREWTlY8RIMfwT1R0YYw,SALTY at the Beach,34.404003,-119.6938,"113 Harbor Way, Ste 180",Santa Barbara,4.0,0.7428571428571429,,70
7tO1ZfWN6OEo1pWtdgxfqA,The Melting Pot,34.419346,-119.69613,608 Anacapa St,Santa Barbara,4.0,0.6363636363636364,3.0,11
7wSnkgOORRCqVDa_n8Upxg,Garrett's Old Fashioned Restaurant,34.430836,-119.71496,2001 State St,Santa Barbara,4.0,0.8349514563106796,2.0,515
7wcHZ80HLJVwUijAH_efJQ,Breakwater Restaurant,34.404278,-119.69405,107 Harbor Way,Santa Barbara,3.5,0.6244131455399061,2.0,213
7yR4oQcapZBKCkRLB3Isig,El Torito,34.413105,-119.6885,29 E Cabrillo Blvd,Santa Barbara,2.5,0.3825136612021858,2.0,183
8BUr8GviR2o_b-brO21wwQ,Kyle's Isla Vista,34.412968,-119.85689,900 Embarcadero Del Mar,Isla Vista,2.5,0.25,,12
8FgcWn7bdMC-TMrE4Q3xMg,Bangkok Palace,34.43683,-119.72668,2829 De La Vina St,Santa Barbara,3.5,0.5625,2.0,48
8JzURExziDYuCrd7Ve9nDQ,Los Tarascos Bakery and Deli,34.42028,-119.69153,314 E Haley St,Santa Barbara,4.5,0.8863636363636364,1.0,44
8Lbz0hfE4MWzd7yDu9atBA,Uncorked Wine Tasting and Kitchen,34.421745,-119.6899,432 E Haley St,Santa Barbara,5.0,0.9745222929936306,2.0,157
8MQNb0Cnkfq-G1OIViukjQ,Seagrass Restaurant,34.419407,-119.69682,30 E Ortega St,Santa Barbara,4.0,0.7058823529411765,3.0,221
8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,34.419098,-119.69746,18 E Ortega St,Santa Barbara,4.0,0.8178694158075601,2.0,291
8RlO6NuhWzXktp-1croq5A,Szechuan Restaurant,34.402412,-119.72351,1994 Cliff Dr,Santa Barbara,3.5,0.6967213114754098,2.0,244
8Vo6LN9gqULhXzoxj5k6kQ,The Black Sheep,34.419247,-119.69704,26 E Ortega St,Santa Barbara,4.5,0.825098814229249,2.0,1012
8WltHaNG6wD1d4h3LE_zaA,Kogilicious,34.4116,-119.85512,956 Embarcadero Del Norte,Isla Vista,4.0,0.8527131782945736,1.0,129
8_r9EZL6vX5fPBoVh3gUrA,La Playa Azul Cafe,34.423233,-119.69874,914 Santa Barbara St,Santa Barbara,4.0,0.7537993920972644,2.0,329
8qGe4GQYyZstFhYa0rvpIg,McDonald's,34.43686,-119.830185,146 S Fairview Ave,Goleta,2.0,0.13559322033898305,1.0,59
8r_n8JdKQ0gePm2neSkL7A,Sushi Ai,34.42953,-119.872185,7020 Marketplace Dr,Goleta,3.0,0.4870689655172414,2.0,232
92Z2WFvC86Qy3TOI-oBGVg,Fiesta Market & Deli,34.402096,-119.52788,4502 Carpinteria Ave,Carpinteria,4.0,0.7407407407407407,1.0,27
95NWdx75Gwy4r_IGGuCnmQ,Juice N Things,34.39892,-119.518684,4991 Carpinteria Ave,Carpinteria,4.0,0.76,,25
9CBW1G-JR9ioTgwFTK6kbQ,Minnow Cafe,34.42083,-119.69819,9 Breakwater,Santa Barbara,4.0,0.8333333333333334,1.0,12
9D1Vuxuh-hvwkYBrqje1nA,Stacky's Seaside,34.421425,-119.59977,2315 Lillie Ave,Summerland,3.5,0.671875,1.0,64
9Ekfby4OgzWs96RO8M4tnQ,Caje,34.395794,-119.51375,1007 Casitas Pass Rd,Carpinteria,4.5,0.8,1.0,5
9JR9Ht6IX1r2jPPG689JyA,Subway,34.42189,-119.70278,"1021 State St, Ste A",Santa Barbara,2.5,0.3684210526315789,1.0,19
9JaoQxrPpDfQ_vbZFgSXIw,Neighbor Tim's BBQ,34.432774,-119.84828,152 -E Aero Camino,Goleta,4.5,0.9375,,16
9MsMKG0v3NstaPqKGYFVOw,Corazon Cocina,34.42179,-119.69921,126 E Canon Perdido St,Santa Barbara,4.5,0.8974358974358975,2.0,39
9RDKqyqXJcupSnA2vCIs_A,Cafe Luna,34.421394,-119.59825,2354 Lillie Ave,Summerland,4.0,0.7415730337078652,2.0,89
9Ujw_PoR_Vv67gf4vsAk-g,Giovanni's,34.42078,-119.64492,1187 Coast Village Rd,Santa Barbara,3.0,0.48148148148148145,1.0,54
9_uigKs9GCwg9dFKkq_Kfg,Starbucks,34.4199,-119.699524,800 State St,Santa Barbara,2.5,0.35135135135135137,1.0,74
9dp3hVDlQ0VtjPW_7ISoXg,Chuck's Waterfront Grill,34.404285,-119.69368,"113 Harbor Way, Ste 180",Santa Barbara,3.5,0.6007604562737643,2.0,263
9fJziJ3o9-QXKuKolg7yEA,The India Club,34.440773,-119.823555,5701 Calle Real,Goleta,3.5,0.6733333333333333,2.0,150
9h0i4lVC5eCVhRTanWsEAg,Le Cafe Stella,34.438538,-119.73516,3302 Mc Caw Ave,Santa Barbara,3.5,0.6764705882352942,2.0,272
9jEv_7tueRJdV5CZwVcwPg,PokeCeviche,34.419285,-119.69992,651 Paseo Nuevo,Santa Barbara,4.0,0.7744360902255639,2.0,133
9kfN12wVGnKo54AaRjz0vQ,Guicho's Eatery,34.398537,-119.5193,901 Linden Ave,Carpinteria,4.5,0.8342541436464088,2.0,181
9u79dIXLQzmt9rnOZEnBaQ,The Habit Burger Grill,34.4185,-119.69746,628 State St,Santa Barbara,4.0,0.7412140575079872,1.0,313
9uJuBPIQyrC0v9pVv3JKRQ,Panera Bread,34.43965,-119.74912,3851 State St,Santa Barbara,2.5,0.28888888888888886,1.0,180
9ugpNKKhnYRa51qXoxUw_A,Lilly's Tacos,34.414314,-119.69445,310 Chapala St,Santa Barbara,4.5,0.8756019261637239,1.0,1246
9xW7LsJpyhVZFRb6z9xorg,Ca' Dario Goleta,34.42954,-119.86927,"250 Storke Rd, Unit B",Goleta,4.0,0.7877094972067039,2.0,179
A263bVzMdU_-TIMhewOrjQ,Domingo's Cafe,34.435993,-119.826004,5782 Hollister Ave,Goleta,4.0,0.8093385214007782,2.0,257
A2slwG21Uulatt357w58PA,Mojo Asian Fusion Café,34.412,-119.8549,"6530 Seville Rd, Ste 103",Isla Vista,4.0,0.7475728155339806,1.0,103
ALMuGwPnbAVc4SIbcmQmcA,Santa Barbara Bay Cafe,34.414906,-119.69029,131 Anacapa St,Santa Barbara,3.5,0.6,2.0,10
AQw0B8j9QV1RkFLLFiwkuw,Esau's Cafe,34.396446,-119.52174,507 Linden Ave,Carpinteria,4.0,0.7151335311572701,2.0,337
AV3XPH1iv8PKSO6mrnYgLg,Pearl Social Santa Barbara,34.414444,-119.690674,"131 Anacapa St, Ste B",Santa Barbara,4.5,0.8421052631578947,2.0,38
AXC__4yZrn-N3BT7-2bV_Q,Biergarten,34.41339,-119.68894,11 Anacapa St,Santa Barbara,4.0,0.7884615384615384,2.0,104
Aes-0Q_guDeYewMapFs_vg,Longboard's Grill,34.41029,-119.68654,210 Stearns Wharf,Santa Barbara,3.0,0.5454545454545454,2.0,517
Af_vfa_cMTsDlTvfnIBM2w,Gina's Pizza,34.429417,-119.872635,7038 Market Pl Dr,Goleta,3.5,0.6363636363636364,1.0,66
AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,34.39617,-119.51432,1007 Casitas Pass Rd,Carpinteria,4.0,0.825503355704698,1.0,149
AgiBcv5rKdV9QIO5yF7w8g,Harbor of Santa Barbara Inc,34.410477,-119.686844,210 Stearns Wharf,Santa Barbara,3.5,0.8,2.0,5
Aj44kUBmEfJlUsGCvKJKtw,Starbucks,34.419346,-119.70439,208 West Carrillo St,Santa Barbara,3.0,0.47619047619047616,1.0,21
Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,34.425,-119.683304,318 N Milpas St,Santa Barbara,4.0,0.8083832335329342,2.0,167
Ak_vHsHsYRP928VHVRL_tQ,Panda Express,34.441624,-119.83286,131 N. Fairview Ave.,Goleta,2.5,0.2804878048780488,1.0,82
AmAc0eD6lyVyb7QdOAO1Mg,Soho Restaurant & Music Club,34.423798,-119.70529,"1221 State St, Ste 205",Santa Barbara,3.5,0.6428571428571429,2.0,140
AodOl1tvAKi6QHKCnyWwng,Denny's,34.44102,-119.822365,5677 Calle Real,Goleta,3.0,0.5483870967741935,1.0,31
AqOSpSqdocwtIjqTECW2ng,Broad Street Oyster Company,34.416527,-119.69457,418 State St,Santa Barbara,5.0,1.0,,5
ArIXofDAcFztX8Ry0_81sw,Carl's Jr.,34.385048,-119.49074,"6307 Carpinteria Ave, Ste A",Carpinteria,2.5,0.7,1.0,10
AzZqXglv_puXwd4kCvM7ew,Rudy's,34.422504,-119.69838,138 E Canon Perdido St,Santa Barbara,4.0,0.7346938775510204,1.0,98
B1yPXzIIJrLWyTcE4jsYuQ,Goat Tree,34.41347,-119.69065,36 State St,Santa Barbara,3.5,0.6335403726708074,2.0,322
B2Mpi0gW4-oFFVKkDpIxvg,Pattaya Thai Restaurant,34.436268,-119.82954,5918 Hollister Ave,Goleta,3.5,0.6556016597510373,2.0,241
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,34.427135,-119.70243,230 E Victoria St,Santa Barbara,4.0,0.7307692307692307,2.0,52
B3kpvT4oLJdQmU9lPnxdKA,Eladio's Restaurant,34.41219,-119.68961,1 State St,Santa Barbara,3.5,0.5947955390334573,2.0,269
BBBT3Mogjo3hPPA0de--Dw,Le Café,34.410843,-119.85524,"6533 Trigo Rd, Ste 106",Isla Vista,2.5,0.3,1.0,10
BErYojCJSO959vzaz9JclQ,Savoy Cafe & Deli,34.421932,-119.70407,24 W Figueroa St,Santa Barbara,4.5,0.8839590443686007,2.0,586
BEzvmorW8ILha6tcSxBBwA,Valentino's Take N Bake Pizza,34.439747,-119.77065,4421 Hollister Ave,Santa Barbara,4.5,0.7971014492753623,2.0,69
BHZZFNH4wu5VAq_JypqjiQ,Panino,34.42256,-119.65172,1014 Coast Village Rd,Montecito,3.5,0.7352941176470589,2.0,68
BVzFvRrgMpL62oPIqGvLMg,South Coast Deli-Goleta,34.43567,-119.80978,"185 S Patterson Ave, Ste A",Goleta,4.5,0.8138888888888889,1.0,360
BZq27sUTa_hruRKXr1x54g,I'a Fish Market and Cafe,34.423595,-119.707016,"38 W Victoria St, Ste 119",Santa Barbara,4.5,0.855072463768116,2.0,69
B_q2xoAgTyn6U4YNEc3kSw,China Pavilion,34.42252,-119.70573,1202 Chapala St,Santa Barbara,3.5,0.598314606741573,2.0,356
BaWVwChTW_MqkKru_WZp3g,Super Cuca's Restaurant,34.41928,-119.7159,626 W Micheltorena St,Santa Barbara,4.0,0.7943262411347518,1.0,282
Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,34.416763,-119.69572,12 W Haley St,Santa Barbara,4.0,0.8359375,2.0,256
BseHdXex5Od2Or_TyUIoWQ,Courthouse Tavern,34.425343,-119.70271,129 E Anapamu St,Santa Barbara,4.0,0.7692307692307693,2.0,13
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,34.415806,-119.6899,121 E Yanonali St,Santa Barbara,4.0,0.7411764705882353,2.0,170
BwUWmUFKCuJ-nN9vFwMt2Q,Himalayan Kitchen,34.416424,-119.69545,431 State St,Santa Barbara,4.0,0.7115902964959568,2.0,371
ByKCIpZWHYUTuCJcoZ-ONQ,Giovanni's,34.4129,-119.85781,6583 Pardall Rd,Goleta,4.0,0.7472527472527473,1.0,91
C-aATB7SbuwMBPN5dgjghQ,Rusty's Pizza Parlor,34.440094,-119.74346,3731 State St,Santa Barbara,3.0,0.5303030303030303,2.0,132
C-zgOpqD2K0xDJU4ty7zKg,Honor Market,34.421043,-119.6419,"1255 Coast Village Rd, Ste 102A",Santa Barbara,4.5,0.8666666666666667,2.0,60
C5x1e9G5lwcfZ54_6bMbNA,Cielo,34.398174,-119.5171,5096 Carpinteria Ave,Carpinteria,3.0,0.4878048780487805,2.0,41
C6AiAF35zwpAoK5jjm-nhA,Montecito Coffee Shop,34.43729,-119.63228,1498 E Valley Rd,Santa Barbara,3.5,0.7368421052631579,2.0,38
C9_UPkwXYx9B3fxNLkCHgA,The Coffee Bean & Tea Leaf,34.424873,-119.83649,500 James Fowler Rd,Santa Barbara,3.0,0.5,,8
CF1Gj1KGL13QcDkUwOvS3g,iGrill Korean BBQ,34.440624,-119.7324,3132 State St,Santa Barbara,3.5,0.6585365853658537,2.0,41
CLlnfxaYPTVLKE4VR-U1Yg,La Cocina Mexican Restaurant,34.42378,-119.70429,7 E Anapamu St,Santa Barbara,4.0,0.8108108108108109,,74
COSC9JC0Vjr89CaTZuPkUA,Santa Barbara Craft Ramen,34.416725,-119.69524,436 State St,Santa Barbara,4.0,0.7713097713097713,2.0,481
CTmAWi-W8_Id00EjHF5Uwg,Rusty's Pizza Parlor,34.397266,-119.51599,5250 Carpinteria Ave,Carpinteria,3.5,0.5074626865671642,2.0,134
CUWituEeIX3xA0xU7X82Ow,Brasil Arts Cafe,34.424133,-119.70538,"1230 State St, Ste C",Santa Barbara,4.0,0.784741144414169,2.0,367
CYwC5OjwCN6ib_AQDxi3Ow,In-N-Out Burger,34.44294,-119.79078,4865 Calle Real,Goleta,4.0,0.7260869565217392,1.0,230
Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,34.41851,-119.70535,232 W Carrillo St,Santa Barbara,3.0,0.5076923076923077,2.0,130
Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,34.440266,-119.77077,4422 Hollister Ave,Santa Barbara,4.5,0.9375,1.0,48
CkENBnSJFfPA1hY0qrqfCg,Carlitos Cafe Y Cantina,34.425053,-119.706505,"1324 State St, Ste A",Santa Barbara,3.5,0.684,2.0,750
CoZ2mpsMBP8HUG1ymKoZTg,Opal Restaurant & Bar,34.424763,-119.70676,1325 State St,Santa Barbara,4.0,0.8340122199592668,2.0,982
CrWrO6KT5KKg_EdhAgKsaw,Cafe Luck,34.418217,-119.69612,18 E Cota St,Santa Barbara,3.5,0.6785714285714286,2.0,56
CuRjZOmfnXjefwEpyzmTTw,4 Eggs & Pizza,34.4238,-119.70529,"1221 State St, Ste 10",Santa Barbara,5.0,0.9508196721311475,2.0,61
CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,34.42271,-119.703224,1112 State St,Santa Barbara,3.5,0.6206896551724138,2.0,145
CziOtnFSklimJnBgksDDwA,Pascucci,34.419106,-119.69924,509 State St,Santa Barbara,3.5,0.609845031905196,2.0,1097
D-1BoOczhXGgwhBOR5v-nQ,Little Alex's,34.42283,-119.65186,1024 Coast Village Rd,Santa Barbara,3.5,0.6071428571428571,1.0,112
D5n8XvQqC_vzOCi63wNChQ,Eastside Deli,39.382812,-120.08375,10068 Hirschdale Rd,Truckee,5.0,0.9615384615384616,1.0,26
DBtNuEt5U_dXoalpU8rbcQ,Outpost,34.441628,-119.821,5650 Calle Real,Goleta,4.0,0.6231884057971014,2.0,207
DEegOHB-VnPXsptrCf3qMA,Mac's Grog N Groc,34.417892,-119.694756,501 Anacapa St,Santa Barbara,4.0,0.8,,5
DEmAmcR4xNilT5WY5ImEFA,Vegan GreenGO,34.440125,-119.74086,3613 State St,Santa Barbara,4.0,0.7437722419928826,2.0,281
DJKYqYmhl9xuSlmkS4r0Eg,Sup & Jus,34.430454,-119.872345,7000 Hollister Ave,Goleta,4.0,0.7647058823529411,1.0,34
DLTwr11KNMA1hEN7OrkY2A,Mac's Fish and Chip Shop,34.41685,-119.69581,503 State St,Santa Barbara,3.5,0.7105831533477321,2.0,463
DOfiulOub9hVPBCtiDl9Fw,Lucky Penny,34.414642,-119.69023,127 Anacapa St,Santa Barbara,4.0,0.7987804878048781,2.0,656
DQgX6IbCPg3SKdFAgWK1uw,Flightline Restaurant,34.4338,-119.83537,521 Firestone Rd,Goleta,3.5,0.5347432024169184,2.0,331
DV0BJwh9qzPqcxufrA_7ag,Sam's to Go - Milpas,34.42904,-119.688644,726 N Milpas St,Santa Barbara,3.0,0.48484848484848486,2.0,33
D_WS8rM-DVygaCKbIErZ6Q,Palapa,34.440662,-119.760506,4123 State St,Santa Barbara,4.0,0.75,2.0,240
DbYZpG1O8Qknfk_IqXtHxg,The Cliff Room,34.40173,-119.72149,1828 Cliff Dr,Santa Barbara,4.0,0.7,1.0,40
DcRfabRzYkddMEUFyPMBgw,American Ale,34.414562,-119.69187,214 State St,Santa Barbara,3.0,0.5,1.0,16
DdD7j67fu8kM6DkvY4JCIA,Panaderia Veronica,34.419823,-119.676155,201 S Milpas St,Santa Barbara,4.5,0.8888888888888888,1.0,27
Dp9Jxlocw7cnos9fE7HKIQ,Jack's Bistro & Bagels,34.439953,-119.7506,3891 State St,Santa Barbara,3.5,0.5555555555555556,2.0,9
DqVpNtgFCP47n6frh-LREA,El Paseo Mexican Restaurant,34.42077,-119.699165,10 El Paseo,Santa Barbara,3.5,0.6052631578947368,2.0,266
Dr2tI5lPLiXQrE0iZRim9A,Kotuku Elixir Bar & Superfood Store,34.420578,-119.69891,25 E De La Guerra St,Santa Barbara,4.5,0.8461538461538461,2.0,39
E1R-xslwl7XeTN5lQ7mWPg,Little Kitchen,34.417946,-119.69849,17 W Ortega St,Santa Barbara,4.5,0.8357142857142857,2.0,280
E1b_hNr22N2wGkq5Z9fmHw,Juice Ranch,34.42078,-119.64492,"1187 Coast Village Rd, Ste 5",Santa Barbara,3.5,0.6666666666666666,,21
E6HHiJMCpTkjOsSly3kzeA,The Imperial,34.43475,-119.819756,320 S Kellogg Ave,Goleta,4.5,0.8682170542635659,2.0,129
E7RtIisUoRMcADSebBgNAA,Santa Barbara FisHouse,34.4136,-119.68807,101 E Cabrillo Blvd,Santa Barbara,3.5,0.6817792985457656,2.0,1169
E8tiSAB6O4TPeVdKR0K5Ug,Rusty's Pizza Parlor,34.425903,-119.684395,414 N Milpas St,Santa Barbara,3.0,0.4943820224719101,1.0,89
EBuSqlpzzyfZZkEgPxVV1Q,Wingstop,34.43929,-119.74918,"3849 State St, Ste 163",Santa Barbara,3.0,0.5952380952380952,,42
EC9-hDcyqE8c_m03X3VhIQ,Panera Bread,34.419003,-119.69807,700 State Street,Santa Barbara,2.5,0.3870967741935484,2.0,31
EEkCKh3obNA6hE4D4pNUqQ,Sam's To Go,34.4358,-119.8303,5979 Hollister Ave,Goleta,3.5,0.7142857142857143,1.0,7
EEwmN2uP1PmOyxpTstSIxA,Fernando's Churros,34.424335,-119.68324,827 E Montecito St,Santa Barbara,4.5,0.8372093023255814,1.0,43
EILVLAwEPdGAV_ZC0edtgA,Little Caesars,34.437603,-119.83094,109 S Fairview Ave,Goleta,2.5,0.3448275862068966,1.0,29
EPkF-beh6gg_s3HtlAdfiw,Goleta Sushi House,34.435917,-119.824844,5744 Hollister Ave,Goleta,4.0,0.7231404958677686,2.0,484
ERuy9x26QrzqVwP1oFSObQ,La Hacienda,34.43508,-119.82647,298 Pine Ave,Goleta,4.0,0.78,2.0,50
ERzIS-WRLw-80_B4yqcG3Q,Chuck's of Hawaii,34.440704,-119.750084,3888 State St,Santa Barbara,3.5,0.662962962962963,2.0,270
EUzWWnvcx1pkkWxk2XV6QA,The Habit,34.413258,-119.855194,888 Embarcadero Del Norte,Isla Vista,4.0,0.7333333333333333,1.0,60
EWl5aixg4hCcuVYpz4BLKQ,Cafe Los Arcos,34.417137,-119.67581,633 E Cabrillo Blvd,Santa Barbara,3.0,0.4,2.0,10
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,34.403973,-119.693306,"119 Harbor Way, Ste B",Santa Barbara,3.5,0.6956521739130435,2.0,184
EZc2myE2mYk2h9JK9qu8gw,Finney's Crafthouse,34.412766,-119.69034,"35 State St, Ste A",Santa Barbara,4.5,0.8042671614100185,2.0,1078
E_ac8Q20OJD9L8cafCBKaQ,Milk & Honey Tapas,34.42257,-119.70546,30 W Anapamu St,Santa Barbara,4.0,0.8265682656826568,2.0,542
EaTbY8HFwwF7i3SjVbHGYw,Montecito Wine Bistro,34.437325,-119.63132,516 San Ysidro Rd,Montecito,4.0,0.7272727272727273,2.0,154
Eqi8jrVowPBlCKAInDfFRw,The Natural Cafe,34.436222,-119.82891,5892 Hollister Ave,Goleta,4.0,0.8373983739837398,1.0,123
EvC-VdZwoUToLcjUtcntqQ,Hanamura,34.41286,-119.85722,901 Embarcadero Del Mar,Isla Vista,2.0,0.2857142857142857,,14
Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,34.440697,-119.73231,3130 State St,Santa Barbara,4.5,0.8938053097345132,2.0,113
EzhRlsTdACV60rOgrGYyqA,IHOP,34.42808,-119.71125,1701 State St,Santa Barbara,3.0,0.5252525252525253,1.0,99
F-NlTcl5BHb07E7TFb2TJw,Rosarito,34.411728,-119.8568,966 Embarcadero Del Mar,Isla Vista,2.5,0.3983050847457627,1.0,118
F3dxQiOwN55rSLw-BNSq6A,Sweet Alley,34.41201,-119.85754,955 Embarcadero Del Mar,Goleta,4.0,0.803921568627451,1.0,51
F6KHs4GDw_9tpuv65M6PGA,IV Deli Mart,34.41292,-119.8564,6553 Pardall Rd,Goleta,3.5,0.616580310880829,1.0,193
FAc2Mv92KL00cbLdpAc0kQ,Giovanni's Pizza Carpinteria,34.398514,-119.51823,5003 Carpinteria Ave,Carpinteria,3.0,0.4292929292929293,2.0,198
FBqYnP7H3TMHYQvafuBTSA,Hiwi Tropical Fusion,34.413055,-119.856476,6555 Pardall Rd,Goleta,3.5,0.6666666666666666,1.0,159
FE5R_F7svUphKeUWuxA0JA,Del Pueblo Cafe,34.435932,-119.80285,5134 Hollister Ave,Santa Barbara,4.0,0.6787330316742082,2.0,221
FEBwxZMEpxRwVXx9Fm0XZw,Chad's,34.409943,-119.69226,216 W Cabrillo Blvd,Santa Barbara,4.0,0.7480680061823802,2.0,1294
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,34.440193,-119.74088,3607 State St,Santa Barbara,4.0,0.76592082616179,2.0,581
FH1sTH13rupNdANai7JFxA,The Bourbon Room,34.440628,-119.77192,4444 Hollister Ave,Santa Barbara,4.0,0.8468468468468469,2.0,111
FQxEfhBd1gMrurP19bhK8w,Mama's Bakery & Deli,34.435383,-119.810745,5342 Hollister Ave,Santa Barbara,4.0,0.8048780487804879,1.0,41
FSWJmMXXKAXdL6mrc-DzBQ,Nordstrom Ebar Artisan Coffee,34.419712,-119.701,17 W Canon Perdido St,Santa Barbara,4.5,0.8636363636363636,2.0,22
FY_FkUeQxVqAjc9V0IAc2Q,Blenders in the Grass,34.42939,-119.87191,7014 Marketplace Dr,Goleta,4.5,0.88,1.0,100
FYc3iwBUhGhxJAtJ6oRvJQ,Carl's Jr.,34.440136,-119.75241,3925 State St,Santa Barbara,2.5,0.4,1.0,10
FdoqtMadj4ybDAL7S-yUBQ,Summerland Beach Cafe,34.42194,-119.600235,2294 Lillie Ave,Summerland,4.0,0.7781065088757396,2.0,676
Fg68C3AwFu74dXMhgX3qIw,Carl's Jr,34.42164,-119.67844,7 S Milpas St,Santa Barbara,3.5,0.6666666666666666,1.0,18
FjVAwrTr0AMfs78pDLamtA,Subway,34.429466,-119.86707,"6831 Hollister Ave, Ste J",Goleta,2.5,0.2777777777777778,1.0,18
FpNhzu3w0XgyedhOLDuK8g,Teddy's By The Sea,34.398205,-119.517136,5096 Carpinteria Ave,Carpinteria,4.5,0.8304347826086956,2.0,460
FyK0sYez1ImnovyzJ_iGZw,East,34.4237,-119.7047,1208 State St,Santa Barbara,2.5,0.40816326530612246,2.0,49
G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,34.44162,-119.8241,5722 Calle Real,Goleta,4.0,0.8035264483627204,2.0,397
GBD-YjcOD1nG0wv4L0Lvfg,Venus in Furs,34.418217,-119.69612,18 E Cota St,Santa Barbara,5.0,0.875,,24
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,34.43542,-119.82037,5599 Hollister Ave,Goleta,4.5,0.9,,10
GIFnN4Uk3wg3uOh0g2JxIw,Domino's Pizza,34.396572,-119.51348,1039 Casitas Pass Rd,Carpinteria,2.5,0.3333333333333333,1.0,21
GQue4Nouo2Mg5R2GotVS7w,Big Yellow House,34.421677,-119.602684,108 Pierpont Rd,Summerland,4.5,0.6,,10
GR9fdito21ebH62tG8o_Yg,Palmieri's Cocktail Lounge,34.41848,-119.716034,1431 San Andres St,Santa Barbara,4.5,1.0,1.0,9
GUuLWkqfieTDwORs8z8mDg,Courtyard Cafe,34.414894,-119.840546,Ucsb Campus,Goleta,3.5,0.625,1.0,16
Gg2ZHe57Ztuv8JaFj0mNhw,Dank Bowl Kitchen,34.412888,-119.857216,901 Embarcadero Del Mar,Isla Vista,4.5,0.8264705882352941,2.0,340
GgcvRnt5_z3NEC0D6vNncQ,Cafe Buenos Aires,34.424828,-119.70603,1316 State St,Santa Barbara,3.5,0.5964912280701754,2.0,57
Gl3XO4ECKKli8-bKKdkkYA,KFC,34.426586,-119.68606,515 N Milpas St,Santa Barbara,2.0,0.24324324324324326,1.0,37
Gof3vW62_EDmqgAPTL-nKQ,Pascucci,34.429386,-119.87016,6920 Camino Real Marketplace,Goleta,2.0,0.26704545454545453,2.0,176
GpESl2dXOH8rxs0pAbIyAw,Alphie's Restaurant,34.435432,-119.82424,5725 Hollister Ave,Goleta,3.5,0.5819209039548022,1.0,177
GyWxMEMzRZJ-mb6OAq7jyA,Taqueria El Pastorcito,34.42874,-119.71744,2009 De La Vina St,Santa Barbara,4.0,0.7272727272727273,1.0,55
Gz3vi3dVKMylBb8HV1tP8Q,Blenders In the Grass,34.421967,-119.650185,"1046 Coast Village Rd, Ste F",Santa Barbara,3.5,0.5714285714285714,1.0,70
H4Zf42Q3I8JyQ-V5l4dJrg,Blush Lounge,34.41868,-119.69752,630 State St,Santa Barbara,3.5,0.6557734204793029,2.0,459
H5bsmYmdO3FBVQHC3jfx2g,John Dunn Gourmet Dining Room,34.4064,-119.69729,721 Cliff Dr,Santa Barbara,4.0,1.0,1.0,5
HA_Hks9YjRqz3Yk6JDAaIQ,Bougainvillea,34.414204,-119.69165,"202 State St, Ste A",Santa Barbara,4.5,0.7857142857142857,2.0,14
HE-9l_2RSingLV2RZItdsA,Anna's Marketplace Bakery,34.42946,-119.87213,7018 Marketplace Dr,Goleta,4.0,0.7511737089201878,1.0,213
HGRR2w9KddspVBYA-4bSlQ,Sunnyside Market & Deli,34.420876,-119.68886,436-B East Gutierrez St,Santa Barbara,4.0,0.7692307692307693,1.0,13
HMRiG6zL_q2u8e8IqUmQvg,Mr. Pickle's Sandwich Shop,34.413105,-119.85565,6545 Pardall Rd.,Isla Vista,4.5,1.0,1.0,9
HNACff49-kXS7l0MyLOzHw,Rusty's Pizza Parlor,34.436535,-119.79106,4880 Hollister Ave,Santa Barbara,2.5,0.32653061224489793,2.0,49
Hj44PIrCtv61ETVclzLMwg,Jeannine's American Bakery Restaurant,34.42308,-119.70283,15 E Figueroa St,Santa Barbara,4.0,0.7460732984293194,2.0,382
Hj8sSN8O_UTSCNkEO33q4g,Wahoo's Fish Tacos,34.41149,-119.847496,494 Ucen Rd,Isla Vista,3.0,0.5,1.0,14
Hl_vXTiYLozWo7T9Cq17vw,Aperitivo,34.416454,-119.69567,7 W Haley St,Santa Barbara,5.0,0.9791666666666666,,48
Hlx8S2GLF7hMuIKx4sU-gg,Cesar's Place,34.4286,-119.688225,712 N Milpas St,Santa Barbara,4.0,0.7,2.0,120
Hlzn3A-B2-Q1xj3FHe_D0A,Jake's Cottage Cuisine Cafe,34.43743,-119.72745,2911 De La Vina St,Santa Barbara,3.5,0.5,1.0,8
