business_id,name,city,avg_rating,std_rating,review_count,avg_sentiment,median_price
9D1Vuxuh-hvwkYBrqje1nA,Stacky's Seaside,Summerland,3.46875,1.2720281268728124,64,0.671875,1.0
9Ekfby4OgzWs96RO8M4tnQ,Caje,Carpinteria,4.4,1.3416407864998738,5,0.8,1.0
9JR9Ht6IX1r2jPPG689JyA,Subway,Santa Barbara,2.473684210526316,1.5765088382115289,19,0.3684210526315789,1.0
9JaoQxrPpDfQ_vbZFgSXIw,Neighbor Tim's BBQ,Goleta,4.4375,1.0935416468216168,16,0.9375,
9L-MR0arflwFMF9szEBOOg,California Wine Festival,Santa Barbara,4.428571428571429,1.1338934190276815,7,0.7142857142857143,
9MsMKG0v3NstaPqKGYFVOw,Corazon Cocina,Santa Barbara,4.6923076923076925,0.9220642218141843,39,0.8974358974358975,2.0
9RDKqyqXJcupSnA2vCIs_A,Cafe Luna,Summerland,3.865168539325843,1.263032167192354,89,0.7415730337078652,2.0
9Ujw_PoR_Vv67gf4vsAk-g,Giovanni's,Santa Barbara,3.074074074074074,1.4775279182223546,54,0.48148148148148145,1.0
9_uigKs9GCwg9dFKkq_Kfg,Starbucks,Santa Barbara,2.6621621621621623,1.5013877327419913,74,0.35135135135135137,1.0
9dp3hVDlQ0VtjPW_7ISoXg,Chuck's Waterfront Grill,Santa Barbara,3.3954372623574143,1.452655537145191,263,0.6007604562737643,2.0
9fJziJ3o9-QXKuKolg7yEA,The India Club,Goleta,3.7066666666666666,1.4168054939215418,150,0.6733333333333333,2.0
9h0i4lVC5eCVhRTanWsEAg,Le Cafe Stella,Santa Barbara,3.676470588235294,1.3899074961450648,272,0.6764705882352942,2.0
9jEv_7tueRJdV5CZwVcwPg,PokeCeviche,Santa Barbara,4.142857142857143,1.3659432147058188,133,0.7744360902255639,2.0
9kfN12wVGnKo54AaRjz0vQ,Guicho's Eatery,Carpinteria,4.524861878453039,0.9402662789129984,181,0.8342541436464088,2.0
9u79dIXLQzmt9rnOZEnBaQ,The Habit Burger Grill,Santa Barbara,3.8849840255591053,1.097578081037868,313,0.7412140575079872,1.0
9uJuBPIQyrC0v9pVv3JKRQ,Panera Bread,Santa Barbara,2.3555555555555556,1.4971937333253265,180,0.28888888888888886,1.0
9ugpNKKhnYRa51qXoxUw_A,Lilly's Tacos,Santa Barbara,4.432584269662922,0.8871401996622494,1246,0.8756019261637239,1.0
9xW7LsJpyhVZFRb6z9xorg,Ca' Dario Goleta,Goleta,4.128491620111732,1.2133264998153221,179,0.7877094972067039,2.0
A263bVzMdU_-TIMhewOrjQ,Domingo's Cafe,Goleta,4.171206225680934,1.076138434385228,257,0.8093385214007782,2.0
A2slwG21Uulatt357w58PA,Mojo Asian Fusion Café,Isla Vista,3.8155339805825244,1.3630097378238453,103,0.7475728155339806,1.0
ALMuGwPnbAVc4SIbcmQmcA,Santa Barbara Bay Cafe,Santa Barbara,3.3,1.0593499054713804,10,0.6,2.0
AQw0B8j9QV1RkFLLFiwkuw,Esau's Cafe,Carpinteria,3.833827893175074,1.3808795959048428,337,0.7151335311572701,2.0
AV3XPH1iv8PKSO6mrnYgLg,Pearl Social Santa Barbara,Santa Barbara,4.2631578947368425,1.2232922023103416,38,0.8421052631578947,2.0
AXC__4yZrn-N3BT7-2bV_Q,Biergarten,Santa Barbara,4.1923076923076925,1.2391425400265137,104,0.7884615384615384,2.0
Aes-0Q_guDeYewMapFs_vg,Longboard's Grill,Santa Barbara,3.0696324951644103,1.3833822935489704,517,0.5454545454545454,2.0
Af_vfa_cMTsDlTvfnIBM2w,Gina's Pizza,Goleta,3.5606060606060606,1.2905429731323035,66,0.6363636363636364,1.0
AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,Carpinteria,4.147651006711409,1.015926144675286,149,0.825503355704698,1.0
AgiBcv5rKdV9QIO5yF7w8g,Harbor of Santa Barbara Inc,Santa Barbara,3.6,1.51657508881031,5,0.8,2.0
Aj44kUBmEfJlUsGCvKJKtw,Starbucks,Santa Barbara,2.9047619047619047,1.7001400502535637,21,0.47619047619047616,1.0
Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,Santa Barbara,4.203592814371257,1.2298443537317587,167,0.8083832335329342,2.0
Ak_vHsHsYRP928VHVRL_tQ,Panda Express,Goleta,2.4146341463414633,1.523083450711739,82,0.2804878048780488,1.0
AmAc0eD6lyVyb7QdOAO1Mg,Soho Restaurant & Music Club,Santa Barbara,3.5428571428571427,1.451228348831503,140,0.6428571428571429,2.0
AodOl1tvAKi6QHKCnyWwng,Denny's,Goleta,2.838709677419355,1.4628003781229209,31,0.5483870967741935,1.0
AqOSpSqdocwtIjqTECW2ng,Broad Street Oyster Company,Santa Barbara,5.0,0.0,5,1.0,
ArIXofDAcFztX8Ry0_81sw,Carl's Jr.,Carpinteria,2.7,1.636391694484477,10,0.7,1.0
AzZqXglv_puXwd4kCvM7ew,Rudy's,Santa Barbara,3.9285714285714284,1.4305214967197522,98,0.7346938775510204,1.0
B1yPXzIIJrLWyTcE4jsYuQ,Goat Tree,Santa Barbara,3.5962732919254656,1.5442744497559986,322,0.6335403726708074,2.0
B2Mpi0gW4-oFFVKkDpIxvg,Pattaya Thai Restaurant,Goleta,3.663900414937759,1.3193684309957394,241,0.6556016597510373,2.0
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,Santa Barbara,4.019230769230769,1.3646860533224228,52,0.7307692307692307,2.0
B3kpvT4oLJdQmU9lPnxdKA,Eladio's Restaurant,Santa Barbara,3.412639405204461,1.3399668992658,269,0.5947955390334573,2.0
BBBT3Mogjo3hPPA0de--Dw,Le Café,Isla Vista,2.5,1.7795130420052185,10,0.3,1.0
BErYojCJSO959vzaz9JclQ,Savoy Cafe & Deli,Santa Barbara,4.348122866894198,1.0789223296534969,586,0.8839590443686007,2.0
BEzvmorW8ILha6tcSxBBwA,Valentino's Take N Bake Pizza,Santa Barbara,4.434782608695652,1.1565448144920234,69,0.7971014492753623,2.0
BHZZFNH4wu5VAq_JypqjiQ,Panino,Montecito,3.6176470588235294,1.234206637004939,68,0.7352941176470589,2.0
BVzFvRrgMpL62oPIqGvLMg,South Coast Deli-Goleta,Goleta,4.227777777777778,1.2302163931106005,360,0.8138888888888889,1.0
BZq27sUTa_hruRKXr1x54g,I'a Fish Market and Cafe,Santa Barbara,4.478260869565218,1.0233838859416904,69,0.855072463768116,2.0
B_q2xoAgTyn6U4YNEc3kSw,China Pavilion,Santa Barbara,3.401685393258427,1.4761569716561784,356,0.598314606741573,2.0
BaWVwChTW_MqkKru_WZp3g,Super Cuca's Restaurant,Santa Barbara,4.117021276595745,1.1888244408436084,282,0.7943262411347518,1.0
Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,Santa Barbara,4.13671875,1.4005808931423043,256,0.8359375,2.0
BseHdXex5Od2Or_TyUIoWQ,Courthouse Tavern,Santa Barbara,3.8461538461538463,1.6756169931378435,13,0.7692307692307693,2.0
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,Santa Barbara,4.011764705882353,1.268593011305341,170,0.7411764705882353,2.0
BwUWmUFKCuJ-nN9vFwMt2Q,Himalayan Kitchen,Santa Barbara,3.8787061994609164,1.4365327805741726,371,0.7115902964959568,2.0
ByKCIpZWHYUTuCJcoZ-ONQ,Giovanni's,Goleta,3.78021978021978,1.0729212231846061,91,0.7472527472527473,1.0
C-aATB7SbuwMBPN5dgjghQ,Rusty's Pizza Parlor,Santa Barbara,3.1515151515151514,1.5157435808282724,132,0.5303030303030303,2.0
C-zgOpqD2K0xDJU4ty7zKg,Honor Market,Santa Barbara,4.3,1.1542111547851672,60,0.8666666666666667,2.0
C5x1e9G5lwcfZ54_6bMbNA,Cielo,Carpinteria,3.073170731707317,1.5554781242826758,41,0.4878048780487805,2.0
C6AiAF35zwpAoK5jjm-nhA,Montecito Coffee Shop,Santa Barbara,3.5,1.5022505639062869,38,0.7368421052631579,2.0
C9_UPkwXYx9B3fxNLkCHgA,The Coffee Bean & Tea Leaf,Santa Barbara,2.875,1.807721533549109,8,0.5,
CF1Gj1KGL13QcDkUwOvS3g,iGrill Korean BBQ,Santa Barbara,3.682926829268293,1.421953311298298,41,0.6585365853658537,2.0
CLlnfxaYPTVLKE4VR-U1Yg,La Cocina Mexican Restaurant,Santa Barbara,4.202702702702703,1.3031019864599562,74,0.8108108108108109,
COSC9JC0Vjr89CaTZuPkUA,Santa Barbara Craft Ramen,Santa Barbara,4.08939708939709,1.23588356142809,481,0.7713097713097713,2.0
CTmAWi-W8_Id00EjHF5Uwg,Rusty's Pizza Parlor,Carpinteria,3.2686567164179103,1.3664298419052796,134,0.5074626865671642,2.0
CUWituEeIX3xA0xU7X82Ow,Brasil Arts Cafe,Santa Barbara,4.11716621253406,1.3202519349546364,367,0.784741144414169,2.0
CYwC5OjwCN6ib_AQDxi3Ow,In-N-Out Burger,Goleta,3.9565217391304346,1.3471062587825469,230,0.7260869565217392,1.0
Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,Santa Barbara,2.9384615384615387,1.622295465082925,130,0.5076923076923077,2.0
Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,Santa Barbara,4.291666666666667,1.1290804643759722,48,0.9375,1.0
CkENBnSJFfPA1hY0qrqfCg,Carlitos Cafe Y Cantina,Santa Barbara,3.652,1.4067223691137571,750,0.684,2.0
CoZ2mpsMBP8HUG1ymKoZTg,Opal Restaurant & Bar,Santa Barbara,4.231160896130346,1.020946012793103,982,0.8340122199592668,2.0
CrWrO6KT5KKg_EdhAgKsaw,Cafe Luck,Santa Barbara,3.625,1.1994316836053494,56,0.6785714285714286,2.0
CuRjZOmfnXjefwEpyzmTTw,4 Eggs & Pizza,Santa Barbara,4.819672131147541,0.619359796384177,61,0.9508196721311475,2.0
CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,Santa Barbara,3.4275862068965517,1.5263647244451937,145,0.6206896551724138,2.0
CziOtnFSklimJnBgksDDwA,Pascucci,Santa Barbara,3.3701002734731085,1.4834055588340809,1097,0.609845031905196,2.0
D-1BoOczhXGgwhBOR5v-nQ,Little Alex's,Santa Barbara,3.3839285714285716,1.50820898326271,112,0.6071428571428571,1.0
D5n8XvQqC_vzOCi63wNChQ,Eastside Deli,Truckee,4.769230769230769,0.651625187216842,26,0.9615384615384616,1.0
DBtNuEt5U_dXoalpU8rbcQ,Outpost,Goleta,3.763285024154589,1.2873563001786206,207,0.6231884057971014,2.0
DEegOHB-VnPXsptrCf3qMA,Mac's Grog N Groc,Santa Barbara,4.0,1.7320508075688772,5,0.8,
DEmAmcR4xNilT5WY5ImEFA,Vegan GreenGO,Santa Barbara,4.07829181494662,1.309685867558616,281,0.7437722419928826,2.0
DJKYqYmhl9xuSlmkS4r0Eg,Sup & Jus,Goleta,3.911764705882353,1.3112022486628048,34,0.7647058823529411,1.0
DLTwr11KNMA1hEN7OrkY2A,Mac's Fish and Chip Shop,Santa Barbara,3.7559395248380127,1.2409160545111408,463,0.7105831533477321,2.0
DOfiulOub9hVPBCtiDl9Fw,Lucky Penny,Santa Barbara,4.092987804878049,1.2351887354023243,656,0.7987804878048781,2.0
DQgX6IbCPg3SKdFAgWK1uw,Flightline Restaurant,Goleta,3.2628398791540785,1.5783890238617528,331,0.5347432024169184,2.0
DV0BJwh9qzPqcxufrA_7ag,Sam's to Go - Milpas,Santa Barbara,2.8181818181818183,1.6854996561581055,33,0.48484848484848486,2.0
D_WS8rM-DVygaCKbIErZ6Q,Palapa,Santa Barbara,3.9208333333333334,1.3311457821910082,240,0.75,2.0
DbYZpG1O8Qknfk_IqXtHxg,The Cliff Room,Santa Barbara,4.05,1.0609623111312791,40,0.7,1.0
DcRfabRzYkddMEUFyPMBgw,American Ale,Santa Barbara,3.0,1.8618986725025255,16,0.5,1.0
DdD7j67fu8kM6DkvY4JCIA,Panaderia Veronica,Santa Barbara,4.407407407407407,1.0473137528296361,27,0.8888888888888888,1.0
Dp9Jxlocw7cnos9fE7HKIQ,Jack's Bistro & Bagels,Santa Barbara,3.4444444444444446,1.666666666666667,9,0.5555555555555556,2.0
DqVpNtgFCP47n6frh-LREA,El Paseo Mexican Restaurant,Santa Barbara,3.4022556390977443,1.5852607030599712,266,0.6052631578947368,2.0
Dr2tI5lPLiXQrE0iZRim9A,Kotuku Elixir Bar & Superfood Store,Santa Barbara,4.358974358974359,1.3275854514509353,39,0.8461538461538461,2.0
E1R-xslwl7XeTN5lQ7mWPg,Little Kitchen,Santa Barbara,4.3,1.101969562902136,280,0.8357142857142857,2.0
E1b_hNr22N2wGkq5Z9fmHw,Juice Ranch,Santa Barbara,3.7142857142857144,1.79284291400159,21,0.6666666666666666,
E6HHiJMCpTkjOsSly3kzeA,The Imperial,Goleta,4.511627906976744,1.068850719448285,129,0.8682170542635659,2.0
E7RtIisUoRMcADSebBgNAA,Santa Barbara FisHouse,Santa Barbara,3.688622754491018,1.3455465237074649,1169,0.6817792985457656,2.0
E8tiSAB6O4TPeVdKR0K5Ug,Rusty's Pizza Parlor,Santa Barbara,3.044943820224719,1.6370019184163704,89,0.4943820224719101,1.0
EBuSqlpzzyfZZkEgPxVV1Q,Wingstop,Santa Barbara,3.4761904761904763,1.6709584694828155,42,0.5952380952380952,
EC9-hDcyqE8c_m03X3VhIQ,Panera Bread,Santa Barbara,2.3870967741935485,1.5848747448897176,31,0.3870967741935484,2.0
EEkCKh3obNA6hE4D4pNUqQ,Sam's To Go,Goleta,3.4285714285714284,1.5118578920369088,7,0.7142857142857143,1.0
EEwmN2uP1PmOyxpTstSIxA,Fernando's Churros,Santa Barbara,4.441860465116279,1.2965581833930895,43,0.8372093023255814,1.0
EILVLAwEPdGAV_ZC0edtgA,Little Caesars,Goleta,2.6551724137931036,1.9137820085774344,29,0.3448275862068966,1.0
EPkF-beh6gg_s3HtlAdfiw,Goleta Sushi House,Goleta,3.9338842975206614,1.332725765445122,484,0.7231404958677686,2.0
ERuy9x26QrzqVwP1oFSObQ,La Hacienda,Goleta,3.94,1.2842849197518595,50,0.78,2.0
ERzIS-WRLw-80_B4yqcG3Q,Chuck's of Hawaii,Santa Barbara,3.6666666666666665,1.4298984808116655,270,0.662962962962963,2.0
EUzWWnvcx1pkkWxk2XV6QA,The Habit,Isla Vista,3.85,1.2463506049697555,60,0.7333333333333333,1.0
EWl5aixg4hCcuVYpz4BLKQ,Cafe Los Arcos,Santa Barbara,2.8,1.2292725943057183,10,0.4,2.0
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,Santa Barbara,3.625,1.3451491476814743,184,0.6956521739130435,2.0
EZc2myE2mYk2h9JK9qu8gw,Finney's Crafthouse,Santa Barbara,4.242115027829313,1.1433096241575673,1078,0.8042671614100185,2.0
E_ac8Q20OJD9L8cafCBKaQ,Milk & Honey Tapas,Santa Barbara,4.118081180811808,1.1297054434503109,542,0.8265682656826568,2.0
EaTbY8HFwwF7i3SjVbHGYw,Montecito Wine Bistro,Montecito,3.9155844155844157,1.4277881733614524,154,0.7272727272727273,2.0
Eqi8jrVowPBlCKAInDfFRw,The Natural Cafe,Goleta,3.9430894308943087,0.8712231180614736,123,0.8373983739837398,1.0
EvC-VdZwoUToLcjUtcntqQ,Hanamura,Isla Vista,2.2142857142857144,1.7177163475234933,14,0.2857142857142857,
Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,Santa Barbara,4.389380530973451,1.0038642153358481,113,0.8938053097345132,2.0
EzhRlsTdACV60rOgrGYyqA,IHOP,Santa Barbara,3.242424242424242,1.5589825900698833,99,0.5252525252525253,1.0
F-NlTcl5BHb07E7TFb2TJw,Rosarito,Isla Vista,2.669491525423729,1.530627963113842,118,0.3983050847457627,1.0
F3dxQiOwN55rSLw-BNSq6A,Sweet Alley,Goleta,3.980392156862745,1.2726381430466616,51,0.803921568627451,1.0
F6KHs4GDw_9tpuv65M6PGA,IV Deli Mart,Goleta,3.5492227979274613,1.460918631196669,193,0.616580310880829,1.0
FAc2Mv92KL00cbLdpAc0kQ,Giovanni's Pizza Carpinteria,Carpinteria,2.8686868686868685,1.5455616142624384,198,0.4292929292929293,2.0
FBqYnP7H3TMHYQvafuBTSA,Hiwi Tropical Fusion,Goleta,3.69811320754717,1.3536388697265545,159,0.6666666666666666,1.0
FE5R_F7svUphKeUWuxA0JA,Del Pueblo Cafe,Santa Barbara,3.755656108597285,1.415507345384515,221,0.6787330316742082,2.0
FEBwxZMEpxRwVXx9Fm0XZw,Chad's,Santa Barbara,3.8972179289026276,1.288694965261812,1294,0.7480680061823802,2.0
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,Santa Barbara,4.055077452667814,1.184845051352657,581,0.76592082616179,2.0
FH1sTH13rupNdANai7JFxA,The Bourbon Room,Santa Barbara,4.18018018018018,1.0548433593166866,111,0.8468468468468469,2.0
FQxEfhBd1gMrurP19bhK8w,Mama's Bakery & Deli,Santa Barbara,4.0,1.3228756555322954,41,0.8048780487804879,1.0
FSWJmMXXKAXdL6mrc-DzBQ,Nordstrom Ebar Artisan Coffee,Santa Barbara,4.363636363636363,1.048602450677615,22,0.8636363636363636,2.0
FY_FkUeQxVqAjc9V0IAc2Q,Blenders in the Grass,Goleta,4.28,1.2233420031069222,100,0.88,1.0
FYc3iwBUhGhxJAtJ6oRvJQ,Carl's Jr.,Santa Barbara,2.4,1.6465452046971292,10,0.4,1.0
FdoqtMadj4ybDAL7S-yUBQ,Summerland Beach Cafe,Summerland,3.9304733727810652,1.2694310469630259,676,0.7781065088757396,2.0
Fg68C3AwFu74dXMhgX3qIw,Carl's Jr,Santa Barbara,3.4444444444444446,1.293523333527109,18,0.6666666666666666,1.0
FjVAwrTr0AMfs78pDLamtA,Subway,Goleta,2.2777777777777777,1.6016739609309327,18,0.2777777777777778,1.0
FpNhzu3w0XgyedhOLDuK8g,Teddy's By The Sea,Carpinteria,4.369565217391305,1.113566482811675,460,0.8304347826086956,2.0
FyK0sYez1ImnovyzJ_iGZw,East,Santa Barbara,2.7142857142857144,1.5000000000000002,49,0.40816326530612246,2.0
G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,Goleta,4.17632241813602,1.132238141432866,397,0.8035264483627204,2.0
GBD-YjcOD1nG0wv4L0Lvfg,Venus in Furs,Santa Barbara,4.833333333333333,0.3806934938134406,24,0.875,
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,Goleta,4.6,0.9660917830792958,10,0.9,
GIFnN4Uk3wg3uOh0g2JxIw,Domino's Pizza,Carpinteria,2.3333333333333335,1.6227548592850782,21,0.3333333333333333,1.0
GQue4Nouo2Mg5R2GotVS7w,Big Yellow House,Summerland,4.6,0.6992058987801011,10,0.6,
GR9fdito21ebH62tG8o_Yg,Palmieri's Cocktail Lounge,Santa Barbara,4.555555555555555,0.5270462766947299,9,1.0,1.0
GUuLWkqfieTDwORs8z8mDg,Courtyard Cafe,Goleta,3.375,1.0878112581387145,16,0.625,1.0
Gg2ZHe57Ztuv8JaFj0mNhw,Dank Bowl Kitchen,Isla Vista,4.314705882352941,1.0465936748897722,340,0.8264705882352941,2.0
GgcvRnt5_z3NEC0D6vNncQ,Cafe Buenos Aires,Santa Barbara,3.3508771929824563,1.1724703479372,57,0.5964912280701754,2.0
Gl3XO4ECKKli8-bKKdkkYA,KFC,Santa Barbara,2.027027027027027,1.384166144621344,37,0.24324324324324326,1.0
Gof3vW62_EDmqgAPTL-nKQ,Pascucci,Goleta,2.3863636363636362,1.484639971223947,176,0.26704545454545453,2.0
GpESl2dXOH8rxs0pAbIyAw,Alphie's Restaurant,Goleta,3.378531073446328,1.421503721414356,177,0.5819209039548022,1.0
GyWxMEMzRZJ-mb6OAq7jyA,Taqueria El Pastorcito,Santa Barbara,3.8181818181818183,1.4022588799255173,55,0.7272727272727273,1.0
Gz3vi3dVKMylBb8HV1tP8Q,Blenders In the Grass,Santa Barbara,3.442857142857143,1.6386253896793688,70,0.5714285714285714,1.0
H4Zf42Q3I8JyQ-V5l4dJrg,Blush Lounge,Santa Barbara,3.479302832244009,1.3368748809794084,459,0.6557734204793029,2.0
H5bsmYmdO3FBVQHC3jfx2g,John Dunn Gourmet Dining Room,Santa Barbara,4.0,0.7071067811865476,5,1.0,1.0
HA_Hks9YjRqz3Yk6JDAaIQ,Bougainvillea,Santa Barbara,4.285714285714286,1.0690449676496976,14,0.7857142857142857,2.0
HE-9l_2RSingLV2RZItdsA,Anna's Marketplace Bakery,Goleta,3.863849765258216,1.371976337865446,213,0.7511737089201878,1.0
HGRR2w9KddspVBYA-4bSlQ,Sunnyside Market & Deli,Santa Barbara,3.8461538461538463,1.344504484072964,13,0.7692307692307693,1.0
HMRiG6zL_q2u8e8IqUmQvg,Mr. Pickle's Sandwich Shop,Isla Vista,4.555555555555555,0.5270462766947299,9,1.0,1.0
HNACff49-kXS7l0MyLOzHw,Rusty's Pizza Parlor,Santa Barbara,2.2653061224489797,1.6680266560130472,49,0.32653061224489793,2.0
Hj44PIrCtv61ETVclzLMwg,Jeannine's American Bakery Restaurant,Santa Barbara,4.007853403141361,1.1893848514714016,382,0.7460732984293194,2.0
Hj8sSN8O_UTSCNkEO33q4g,Wahoo's Fish Tacos,Isla Vista,3.0714285714285716,1.2688144505364485,14,0.5,1.0
Hl_vXTiYLozWo7T9Cq17vw,Aperitivo,Santa Barbara,5.0,0.0,48,0.9791666666666666,
Hlx8S2GLF7hMuIKx4sU-gg,Cesar's Place,Santa Barbara,3.8,1.464424055772798,120,0.7,2.0
Hlzn3A-B2-Q1xj3FHe_D0A,Jake's Cottage Cuisine Cafe,Santa Barbara,3.5,2.0701966780270626,8,0.5,1.0
Hqz96v1ymucUKNzIWfEKXw,Subway,Santa Barbara,2.8,1.7888543819998317,5,0.2,1.0
HrsWLRW7sPxjeC_hDA0Diw,Santa Barbara's Wood Fired Pizza,Santa Barbara,3.8,1.7888543819998317,5,0.6,
HtxYbysdeXwexRrSkKdt2A,Jay C's Place,Isla Vista,4.4,1.3416407864998738,5,0.8,
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,Santa Barbara,3.897727272727273,1.189122329288251,352,0.7471590909090909,2.0
I3yiknZLxXVIjYp4WmLz2w,Petrini's Restaurant,Goleta,2.8051948051948052,1.5134394519469556,77,0.38961038961038963,2.0
I7tLQ1YEJjcN16josIx6Dw,Panino,Goleta,3.71875,1.3740075783622248,64,0.65625,2.0
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,Santa Barbara,4.216957605985037,1.1490481803206747,401,0.8054862842892768,2.0
IDyJPdJ-zTXJ_FSSOMOgbg,Taco's To Go,Carpinteria,4.0,1.3809332873770719,87,0.7816091954022989,1.0
IG-CwPl5mb6-hmpFjXUIvA,Choppa Poke,Santa Barbara,3.849056603773585,1.6801582619491342,53,0.6792452830188679,
INaAIFXWueRVjgmuNtJTEw,Dutch Garden Restaurant,Santa Barbara,4.269230769230769,1.176907669501315,156,0.8717948717948718,2.0
IQFb8aeU7QW-BxpFhGMnlg,Ca’Dario - Montecito,Montecito,3.7941176470588234,1.7016820869756164,34,0.6764705882352942,
IQPsL4ZKgYpvuN0BJn_yhQ,Mundos,Santa Barbara,4.28125,1.227576655221353,64,0.828125,2.0
IRyKDIF51M0GcqS8yfPcYA,Mesa Cafe,Santa Barbara,3.7578125,1.2604410543282187,384,0.7057291666666666,2.0
ISptOKAGjQnnawYFOz3e4A,The Creekside Bar,Santa Barbara,3.8125,1.0468205831628135,16,0.8125,1.0
IUgQmteI-mbt_qjL2ZENKA,Epiphany Restaurant,Santa Barbara,3.5517241379310347,1.3252009792737027,29,0.6206896551724138,3.0
IXQH9-nnTWZFgBF0V3MH-A,Cali-Forno Pizzeria,Santa Barbara,3.875,1.7841898254763513,16,0.6875,
IZJacI6XEUxy3_wbW76Qfw,Chili's,Goleta,2.599009900990099,1.4971279336291627,202,0.3564356435643564,2.0
IZZ7J14VnJGyUqYH1tgT6w,Satellite,Santa Barbara,4.613496932515337,0.8980441943415328,163,0.901840490797546,2.0
Ifw5wqcChnL4zBigtR7NKA,El Sitio,Goleta,3.4,1.410628731354044,80,0.6125,1.0
IoAubn7CpU2rqcURxUo1MA,Barb's Pies,Santa Barbara,4.6982248520710055,0.785317146488713,169,0.9408284023668639,2.0
IofBnKUFeC1Z2uyFOTxNDw,JR's BBQ,Goleta,4.142857142857143,0.6900655593423543,7,0.8571428571428571,2.0
IoihJkcF2FcE-sHOneat-A,Petit Valentien,Santa Barbara,4.098591549295775,1.2436838115422362,355,0.7830985915492957,2.0
J52h9uXJgEKyIz0iq8S0Xw,Piano Gastrolounge,Santa Barbara,3.25,1.6218615177038684,24,0.625,3.0
JD4yd4N8HCDziaJKJXk2yA,Tori's Oatmeal Lounge,Goleta,2.6,1.816590212458495,5,0.4,1.0
JSrab1rTrhBq0X80o6fPrQ,Red Pepper Restaurant,Goleta,3.962536023054755,1.226528736210698,347,0.7752161383285303,2.0
JUruKsTe0fdPbQHCT8XTug,Root 217,Goleta,3.272727272727273,1.4635728388247216,33,0.5757575757575758,1.0
JZrspVMm79n_iHTYftkI0g,La Tapatia Bakery,Santa Barbara,4.035714285714286,1.4265570213156342,56,0.7678571428571429,1.0
JfXYFsOEElqn5ukwDBml6Q,Phresh Teas  - IV location,Isla Vista,3.1,2.0248456731316584,10,0.5,
Ji3XN5gL1aBlbhtFEGpMFA,Mollie's,Santa Barbara,3.664233576642336,1.6595418053982003,137,0.6496350364963503,2.0
JjmmSW_QQh2Db4fuIEMATA,Persona Pizzeria,Santa Barbara,3.9675925925925926,1.3575135491904375,648,0.7283950617283951,2.0
JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,Santa Barbara,3.191616766467066,1.5789814153683503,167,0.5269461077844312,2.0
Js3m_GdqNUGnEgXJ8WMtfQ,Hana Kitchen,Santa Barbara,3.135658914728682,1.617333081235748,258,0.5232558139534884,1.0
JxVPdQrAac7qNUnwse7xcw,L's Kitchen,Santa Barbara,4.769230769230769,0.4385290096535147,13,0.9230769230769231,1.0
KIpghikMrBbxx75tx_ZJUw,Starbucks,Santa Barbara,3.0,1.7795130420052185,13,0.46153846153846156,
KMBCvNByuzXlPoNzHeBhZw,6831 AA Hollister Ave,Goleta,2.823529411764706,1.4677914581799016,17,0.6470588235294118,1.0
KMuVQ8E4VIhdjwDo5jPPcg,Montecito Confections,Montecito,4.538461538461538,1.1395005653625356,26,0.7692307692307693,2.0
KU4zXPo6v8c3N_l14wivQA,Jade Restaurant,Santa Barbara,3.2666666666666666,1.2798809468443688,15,0.6,2.0
KcGCtmMca0EjY_wCv_HN4Q,Mercury Lounge,Goleta,4.113924050632911,1.3015164283647105,158,0.8164556962025317,2.0
KdNQZQaMd4rKjNphqGHX6A,Kahuna Grill,Goleta,3.8686868686868685,1.0958756519780273,198,0.7474747474747475,1.0
Kg71HUigI1rnY3UMFiLx0w,Tangonadas,Santa Barbara,4.579710144927536,0.9140375378674889,69,0.8985507246376812,1.0
KiE0h68HGOO7ZXAqkMBdiw,Starbucks,Santa Barbara,2.6944444444444446,1.6356640319444653,36,0.3888888888888889,1.0
Ksz_jsyyK3Zjlq_Cz81ZBA,Adama Vegan Comfort Cuisine,Santa Barbara,3.942857142857143,1.3507739129604284,245,0.7306122448979592,2.0
KxTipxTtvRDOntfze34NPw,Ye Olde Butcher Shop,Santa Barbara,2.0,1.3801311186847083,22,0.3181818181818182,1.0
L4-_gPiqsuX50JN_-qUhNQ,Jeannine’s American Bakery & Restaurant,Santa Barbara,4.780487804878049,0.5706222534195112,41,0.9512195121951219,2.0
