business_id,name,city,address,yelp_rating,median_price,dataset_reviews,avg_sentiment,dataset_avg_rating,value_score
7wcHZ80HLJVwUijAH_efJQ,Breakwater Restaurant,Santa Barbara,107 Harbor Way,3.5,2.0,213,0.6244131455399061,3.408450704225352,1.704225352112676
7yR4oQcapZBKCkRLB3Isig,El Torito,Santa Barbara,29 E Cabrillo Blvd,2.5,2.0,183,0.3825136612021858,2.5737704918032787,1.2868852459016393
8FgcWn7bdMC-TMrE4Q3xMg,Bangkok Palace,Santa Barbara,2829 De La Vina St,3.5,2.0,48,0.5625,3.2916666666666665,1.6458333333333333
8JzURExziDYuCrd7Ve9nDQ,Los Tarascos Bakery and Deli,Santa Barbara,314 E Haley St,4.5,1.0,44,0.8863636363636364,4.409090909090909,4.409090909090909
8Lbz0hfE4MWzd7yDu9atBA,Uncorked Wine Tasting and Kitchen,Santa Barbara,432 E Haley St,5.0,2.0,157,0.9745222929936306,4.872611464968153,2.4363057324840764
8MQNb0Cnkfq-G1OIViukjQ,Seagrass Restaurant,Santa Barbara,30 E Ortega St,4.0,3.0,221,0.7058823529411765,3.9683257918552037,1.3227752639517345
8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,Santa Barbara,18 E Ortega St,4.0,2.0,291,0.8178694158075601,4.085910652920962,2.042955326460481
8RlO6NuhWzXktp-1croq5A,Szechuan Restaurant,Santa Barbara,1994 Cliff Dr,3.5,2.0,244,0.6967213114754098,3.7540983606557377,1.8770491803278688
8Vo6LN9gqULhXzoxj5k6kQ,The Black Sheep,Santa Barbara,26 E Ortega St,4.5,2.0,1012,0.825098814229249,4.380434782608695,2.1902173913043477
8WltHaNG6wD1d4h3LE_zaA,Kogilicious,Isla Vista,956 Embarcadero Del Norte,4.0,1.0,129,0.8527131782945736,3.9689922480620154,3.9689922480620154
8_r9EZL6vX5fPBoVh3gUrA,La Playa Azul Cafe,Santa Barbara,914 Santa Barbara St,4.0,2.0,329,0.7537993920972644,4.009118541033435,2.0045592705167175
8qGe4GQYyZstFhYa0rvpIg,McDonald's,Goleta,146 S Fairview Ave,2.0,1.0,59,0.13559322033898305,1.9152542372881356,1.9152542372881356
8r_n8JdKQ0gePm2neSkL7A,Sushi Ai,Goleta,7020 Marketplace Dr,3.0,2.0,232,0.4870689655172414,3.0129310344827585,1.5064655172413792
92Z2WFvC86Qy3TOI-oBGVg,Fiesta Market & Deli,Carpinteria,4502 Carpinteria Ave,4.0,1.0,27,0.7407407407407407,4.0,4.0
9CBW1G-JR9ioTgwFTK6kbQ,Minnow Cafe,Santa Barbara,9 Breakwater,4.0,1.0,12,0.8333333333333334,3.8333333333333335,3.8333333333333335
9D1Vuxuh-hvwkYBrqje1nA,Stacky's Seaside,Summerland,2315 Lillie Ave,3.5,1.0,64,0.671875,3.46875,3.46875
9Ekfby4OgzWs96RO8M4tnQ,Caje,Carpinteria,1007 Casitas Pass Rd,4.5,1.0,5,0.8,4.4,4.4
9JR9Ht6IX1r2jPPG689JyA,Subway,Santa Barbara,"1021 State St, Ste A",2.5,1.0,19,0.3684210526315789,2.473684210526316,2.473684210526316
9MsMKG0v3NstaPqKGYFVOw,Corazon Cocina,Santa Barbara,126 E Canon Perdido St,4.5,2.0,39,0.8974358974358975,4.6923076923076925,2.3461538461538463
9RDKqyqXJcupSnA2vCIs_A,Cafe Luna,Summerland,2354 Lillie Ave,4.0,2.0,89,0.7415730337078652,3.865168539325843,1.9325842696629214
9Ujw_PoR_Vv67gf4vsAk-g,Giovanni's,Santa Barbara,1187 Coast Village Rd,3.0,1.0,54,0.48148148148148145,3.074074074074074,3.074074074074074
9_uigKs9GCwg9dFKkq_Kfg,Starbucks,Santa Barbara,800 State St,2.5,1.0,74,0.35135135135135137,2.6621621621621623,2.6621621621621623
9dp3hVDlQ0VtjPW_7ISoXg,Chuck's Waterfront Grill,Santa Barbara,"113 Harbor Way, Ste 180",3.5,2.0,263,0.6007604562737643,3.3954372623574143,1.6977186311787071
9fJziJ3o9-QXKuKolg7yEA,The India Club,Goleta,5701 Calle Real,3.5,2.0,150,0.6733333333333333,3.7066666666666666,1.8533333333333333
9h0i4lVC5eCVhRTanWsEAg,Le Cafe Stella,Santa Barbara,3302 Mc Caw Ave,3.5,2.0,272,0.6764705882352942,3.676470588235294,1.838235294117647
9jEv_7tueRJdV5CZwVcwPg,PokeCeviche,Santa Barbara,651 Paseo Nuevo,4.0,2.0,133,0.7744360902255639,4.142857142857143,2.0714285714285716
9kfN12wVGnKo54AaRjz0vQ,Guicho's Eatery,Carpinteria,901 Linden Ave,4.5,2.0,181,0.8342541436464088,4.524861878453039,2.2624309392265194
9u79dIXLQzmt9rnOZEnBaQ,The Habit Burger Grill,Santa Barbara,628 State St,4.0,1.0,313,0.7412140575079872,3.8849840255591053,3.8849840255591053
9uJuBPIQyrC0v9pVv3JKRQ,Panera Bread,Santa Barbara,3851 State St,2.5,1.0,180,0.28888888888888886,2.3555555555555556,2.3555555555555556
9ugpNKKhnYRa51qXoxUw_A,Lilly's Tacos,Santa Barbara,310 Chapala St,4.5,1.0,1246,0.8756019261637239,4.432584269662922,4.432584269662922
9xW7LsJpyhVZFRb6z9xorg,Ca' Dario Goleta,Goleta,"250 Storke Rd, Unit B",4.0,2.0,179,0.7877094972067039,4.128491620111732,2.064245810055866
A263bVzMdU_-TIMhewOrjQ,Domingo's Cafe,Goleta,5782 Hollister Ave,4.0,2.0,257,0.8093385214007782,4.171206225680934,2.085603112840467
A2slwG21Uulatt357w58PA,Mojo Asian Fusion Café,Isla Vista,"6530 Seville Rd, Ste 103",4.0,1.0,103,0.7475728155339806,3.8155339805825244,3.8155339805825244
ALMuGwPnbAVc4SIbcmQmcA,Santa Barbara Bay Cafe,Santa Barbara,131 Anacapa St,3.5,2.0,10,0.6,3.3,1.65
AQw0B8j9QV1RkFLLFiwkuw,Esau's Cafe,Carpinteria,507 Linden Ave,4.0,2.0,337,0.7151335311572701,3.833827893175074,1.916913946587537
AV3XPH1iv8PKSO6mrnYgLg,Pearl Social Santa Barbara,Santa Barbara,"131 Anacapa St, Ste B",4.5,2.0,38,0.8421052631578947,4.2631578947368425,2.1315789473684212
AXC__4yZrn-N3BT7-2bV_Q,Biergarten,Santa Barbara,11 Anacapa St,4.0,2.0,104,0.7884615384615384,4.1923076923076925,2.0961538461538463
Aes-0Q_guDeYewMapFs_vg,Longboard's Grill,Santa Barbara,210 Stearns Wharf,3.0,2.0,517,0.5454545454545454,3.0696324951644103,1.5348162475822051
Af_vfa_cMTsDlTvfnIBM2w,Gina's Pizza,Goleta,7038 Market Pl Dr,3.5,1.0,66,0.6363636363636364,3.5606060606060606,3.5606060606060606
AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,Carpinteria,1007 Casitas Pass Rd,4.0,1.0,149,0.825503355704698,4.147651006711409,4.147651006711409
AgiBcv5rKdV9QIO5yF7w8g,Harbor of Santa Barbara Inc,Santa Barbara,210 Stearns Wharf,3.5,2.0,5,0.8,3.6,1.8
Aj44kUBmEfJlUsGCvKJKtw,Starbucks,Santa Barbara,208 West Carrillo St,3.0,1.0,21,0.47619047619047616,2.9047619047619047,2.9047619047619047
Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,Santa Barbara,318 N Milpas St,4.0,2.0,167,0.8083832335329342,4.203592814371257,2.1017964071856285
Ak_vHsHsYRP928VHVRL_tQ,Panda Express,Goleta,131 N. Fairview Ave.,2.5,1.0,82,0.2804878048780488,2.4146341463414633,2.4146341463414633
AmAc0eD6lyVyb7QdOAO1Mg,Soho Restaurant & Music Club,Santa Barbara,"1221 State St, Ste 205",3.5,2.0,140,0.6428571428571429,3.5428571428571427,1.7714285714285714
AodOl1tvAKi6QHKCnyWwng,Denny's,Goleta,5677 Calle Real,3.0,1.0,31,0.5483870967741935,2.838709677419355,2.838709677419355
ArIXofDAcFztX8Ry0_81sw,Carl's Jr.,Carpinteria,"6307 Carpinteria Ave, Ste A",2.5,1.0,10,0.7,2.7,2.7
AzZqXglv_puXwd4kCvM7ew,Rudy's,Santa Barbara,138 E Canon Perdido St,4.0,1.0,98,0.7346938775510204,3.9285714285714284,3.9285714285714284
B1yPXzIIJrLWyTcE4jsYuQ,Goat Tree,Santa Barbara,36 State St,3.5,2.0,322,0.6335403726708074,3.5962732919254656,1.7981366459627328
B2Mpi0gW4-oFFVKkDpIxvg,Pattaya Thai Restaurant,Goleta,5918 Hollister Ave,3.5,2.0,241,0.6556016597510373,3.663900414937759,1.8319502074688796
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,Santa Barbara,230 E Victoria St,4.0,2.0,52,0.7307692307692307,4.019230769230769,2.0096153846153846
B3kpvT4oLJdQmU9lPnxdKA,Eladio's Restaurant,Santa Barbara,1 State St,3.5,2.0,269,0.5947955390334573,3.412639405204461,1.7063197026022305
BBBT3Mogjo3hPPA0de--Dw,Le Café,Isla Vista,"6533 Trigo Rd, Ste 106",2.5,1.0,10,0.3,2.5,2.5
BErYojCJSO959vzaz9JclQ,Savoy Cafe & Deli,Santa Barbara,24 W Figueroa St,4.5,2.0,586,0.8839590443686007,4.348122866894198,2.174061433447099
BEzvmorW8ILha6tcSxBBwA,Valentino's Take N Bake Pizza,Santa Barbara,4421 Hollister Ave,4.5,2.0,69,0.7971014492753623,4.434782608695652,2.217391304347826
BHZZFNH4wu5VAq_JypqjiQ,Panino,Montecito,1014 Coast Village Rd,3.5,2.0,68,0.7352941176470589,3.6176470588235294,1.8088235294117647
BVzFvRrgMpL62oPIqGvLMg,South Coast Deli-Goleta,Goleta,"185 S Patterson Ave, Ste A",4.5,1.0,360,0.8138888888888889,4.227777777777778,4.227777777777778
BZq27sUTa_hruRKXr1x54g,I'a Fish Market and Cafe,Santa Barbara,"38 W Victoria St, Ste 119",4.5,2.0,69,0.855072463768116,4.478260869565218,2.239130434782609
B_q2xoAgTyn6U4YNEc3kSw,China Pavilion,Santa Barbara,1202 Chapala St,3.5,2.0,356,0.598314606741573,3.401685393258427,1.7008426966292134
BaWVwChTW_MqkKru_WZp3g,Super Cuca's Restaurant,Santa Barbara,626 W Micheltorena St,4.0,1.0,282,0.7943262411347518,4.117021276595745,4.117021276595745
Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,Santa Barbara,12 W Haley St,4.0,2.0,256,0.8359375,4.13671875,2.068359375
BseHdXex5Od2Or_TyUIoWQ,Courthouse Tavern,Santa Barbara,129 E Anapamu St,4.0,2.0,13,0.7692307692307693,3.8461538461538463,1.9230769230769231
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,Santa Barbara,121 E Yanonali St,4.0,2.0,170,0.7411764705882353,4.011764705882353,2.0058823529411764
BwUWmUFKCuJ-nN9vFwMt2Q,Himalayan Kitchen,Santa Barbara,431 State St,4.0,2.0,371,0.7115902964959568,3.8787061994609164,1.9393530997304582
ByKCIpZWHYUTuCJcoZ-ONQ,Giovanni's,Goleta,6583 Pardall Rd,4.0,1.0,91,0.7472527472527473,3.78021978021978,3.78021978021978
C-aATB7SbuwMBPN5dgjghQ,Rusty's Pizza Parlor,Santa Barbara,3731 State St,3.0,2.0,132,0.5303030303030303,3.1515151515151514,1.5757575757575757
C-zgOpqD2K0xDJU4ty7zKg,Honor Market,Santa Barbara,"1255 Coast Village Rd, Ste 102A",4.5,2.0,60,0.8666666666666667,4.3,2.15
C5x1e9G5lwcfZ54_6bMbNA,Cielo,Carpinteria,5096 Carpinteria Ave,3.0,2.0,41,0.4878048780487805,3.073170731707317,1.5365853658536586
C6AiAF35zwpAoK5jjm-nhA,Montecito Coffee Shop,Santa Barbara,1498 E Valley Rd,3.5,2.0,38,0.7368421052631579,3.5,1.75
CF1Gj1KGL13QcDkUwOvS3g,iGrill Korean BBQ,Santa Barbara,3132 State St,3.5,2.0,41,0.6585365853658537,3.682926829268293,1.8414634146341464
COSC9JC0Vjr89CaTZuPkUA,Santa Barbara Craft Ramen,Santa Barbara,436 State St,4.0,2.0,481,0.7713097713097713,4.08939708939709,2.044698544698545
CTmAWi-W8_Id00EjHF5Uwg,Rusty's Pizza Parlor,Carpinteria,5250 Carpinteria Ave,3.5,2.0,134,0.5074626865671642,3.2686567164179103,1.6343283582089552
CUWituEeIX3xA0xU7X82Ow,Brasil Arts Cafe,Santa Barbara,"1230 State St, Ste C",4.0,2.0,367,0.784741144414169,4.11716621253406,2.05858310626703
CYwC5OjwCN6ib_AQDxi3Ow,In-N-Out Burger,Goleta,4865 Calle Real,4.0,1.0,230,0.7260869565217392,3.9565217391304346,3.9565217391304346
Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,Santa Barbara,232 W Carrillo St,3.0,2.0,130,0.5076923076923077,2.9384615384615387,1.4692307692307693
Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,Santa Barbara,4422 Hollister Ave,4.5,1.0,48,0.9375,4.291666666666667,4.291666666666667
CkENBnSJFfPA1hY0qrqfCg,Carlitos Cafe Y Cantina,Santa Barbara,"1324 State St, Ste A",3.5,2.0,750,0.684,3.652,1.826
CoZ2mpsMBP8HUG1ymKoZTg,Opal Restaurant & Bar,Santa Barbara,1325 State St,4.0,2.0,982,0.8340122199592668,4.231160896130346,2.115580448065173
CrWrO6KT5KKg_EdhAgKsaw,Cafe Luck,Santa Barbara,18 E Cota St,3.5,2.0,56,0.6785714285714286,3.625,1.8125
CuRjZOmfnXjefwEpyzmTTw,4 Eggs & Pizza,Santa Barbara,"1221 State St, Ste 10",5.0,2.0,61,0.9508196721311475,4.819672131147541,2.4098360655737703
CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,Santa Barbara,1112 State St,3.5,2.0,145,0.6206896551724138,3.4275862068965517,1.7137931034482758
CziOtnFSklimJnBgksDDwA,Pascucci,Santa Barbara,509 State St,3.5,2.0,1097,0.609845031905196,3.3701002734731085,1.6850501367365542
D-1BoOczhXGgwhBOR5v-nQ,Little Alex's,Santa Barbara,1024 Coast Village Rd,3.5,1.0,112,0.6071428571428571,3.3839285714285716,3.3839285714285716
D5n8XvQqC_vzOCi63wNChQ,Eastside Deli,Truckee,10068 Hirschdale Rd,5.0,1.0,26,0.9615384615384616,4.769230769230769,4.769230769230769
DBtNuEt5U_dXoalpU8rbcQ,Outpost,Goleta,5650 Calle Real,4.0,2.0,207,0.6231884057971014,3.763285024154589,1.8816425120772946
DEmAmcR4xNilT5WY5ImEFA,Vegan GreenGO,Santa Barbara,3613 State St,4.0,2.0,281,0.7437722419928826,4.07829181494662,2.03914590747331
DJKYqYmhl9xuSlmkS4r0Eg,Sup & Jus,Goleta,7000 Hollister Ave,4.0,1.0,34,0.7647058823529411,3.911764705882353,3.911764705882353
DLTwr11KNMA1hEN7OrkY2A,Mac's Fish and Chip Shop,Santa Barbara,503 State St,3.5,2.0,463,0.7105831533477321,3.7559395248380127,1.8779697624190064
DOfiulOub9hVPBCtiDl9Fw,Lucky Penny,Santa Barbara,127 Anacapa St,4.0,2.0,656,0.7987804878048781,4.092987804878049,2.0464939024390243
DQgX6IbCPg3SKdFAgWK1uw,Flightline Restaurant,Goleta,521 Firestone Rd,3.5,2.0,331,0.5347432024169184,3.2628398791540785,1.6314199395770392
DV0BJwh9qzPqcxufrA_7ag,Sam's to Go - Milpas,Santa Barbara,726 N Milpas St,3.0,2.0,33,0.48484848484848486,2.8181818181818183,1.4090909090909092
D_WS8rM-DVygaCKbIErZ6Q,Palapa,Santa Barbara,4123 State St,4.0,2.0,240,0.75,3.9208333333333334,1.9604166666666667
DbYZpG1O8Qknfk_IqXtHxg,The Cliff Room,Santa Barbara,1828 Cliff Dr,4.0,1.0,40,0.7,4.05,4.05
DcRfabRzYkddMEUFyPMBgw,American Ale,Santa Barbara,214 State St,3.0,1.0,16,0.5,3.0,3.0
DdD7j67fu8kM6DkvY4JCIA,Panaderia Veronica,Santa Barbara,201 S Milpas St,4.5,1.0,27,0.8888888888888888,4.407407407407407,4.407407407407407
Dp9Jxlocw7cnos9fE7HKIQ,Jack's Bistro & Bagels,Santa Barbara,3891 State St,3.5,2.0,9,0.5555555555555556,3.4444444444444446,1.7222222222222223
DqVpNtgFCP47n6frh-LREA,El Paseo Mexican Restaurant,Santa Barbara,10 El Paseo,3.5,2.0,266,0.6052631578947368,3.4022556390977443,1.7011278195488722
Dr2tI5lPLiXQrE0iZRim9A,Kotuku Elixir Bar & Superfood Store,Santa Barbara,25 E De La Guerra St,4.5,2.0,39,0.8461538461538461,4.358974358974359,2.1794871794871793
E1R-xslwl7XeTN5lQ7mWPg,Little Kitchen,Santa Barbara,17 W Ortega St,4.5,2.0,280,0.8357142857142857,4.3,2.15
E6HHiJMCpTkjOsSly3kzeA,The Imperial,Goleta,320 S Kellogg Ave,4.5,2.0,129,0.8682170542635659,4.511627906976744,2.255813953488372
E7RtIisUoRMcADSebBgNAA,Santa Barbara FisHouse,Santa Barbara,101 E Cabrillo Blvd,3.5,2.0,1169,0.6817792985457656,3.688622754491018,1.844311377245509
E8tiSAB6O4TPeVdKR0K5Ug,Rusty's Pizza Parlor,Santa Barbara,414 N Milpas St,3.0,1.0,89,0.4943820224719101,3.044943820224719,3.044943820224719
EC9-hDcyqE8c_m03X3VhIQ,Panera Bread,Santa Barbara,700 State Street,2.5,2.0,31,0.3870967741935484,2.3870967741935485,1.1935483870967742
EEkCKh3obNA6hE4D4pNUqQ,Sam's To Go,Goleta,5979 Hollister Ave,3.5,1.0,7,0.7142857142857143,3.4285714285714284,3.4285714285714284
EEwmN2uP1PmOyxpTstSIxA,Fernando's Churros,Santa Barbara,827 E Montecito St,4.5,1.0,43,0.8372093023255814,4.441860465116279,4.441860465116279
EILVLAwEPdGAV_ZC0edtgA,Little Caesars,Goleta,109 S Fairview Ave,2.5,1.0,29,0.3448275862068966,2.6551724137931036,2.6551724137931036
EPkF-beh6gg_s3HtlAdfiw,Goleta Sushi House,Goleta,5744 Hollister Ave,4.0,2.0,484,0.7231404958677686,3.9338842975206614,1.9669421487603307
ERuy9x26QrzqVwP1oFSObQ,La Hacienda,Goleta,298 Pine Ave,4.0,2.0,50,0.78,3.94,1.97
ERzIS-WRLw-80_B4yqcG3Q,Chuck's of Hawaii,Santa Barbara,3888 State St,3.5,2.0,270,0.662962962962963,3.6666666666666665,1.8333333333333333
EUzWWnvcx1pkkWxk2XV6QA,The Habit,Isla Vista,888 Embarcadero Del Norte,4.0,1.0,60,0.7333333333333333,3.85,3.85
EWl5aixg4hCcuVYpz4BLKQ,Cafe Los Arcos,Santa Barbara,633 E Cabrillo Blvd,3.0,2.0,10,0.4,2.8,1.4
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,Santa Barbara,"119 Harbor Way, Ste B",3.5,2.0,184,0.6956521739130435,3.625,1.8125
EZc2myE2mYk2h9JK9qu8gw,Finney's Crafthouse,Santa Barbara,"35 State St, Ste A",4.5,2.0,1078,0.8042671614100185,4.242115027829313,2.1210575139146566
E_ac8Q20OJD9L8cafCBKaQ,Milk & Honey Tapas,Santa Barbara,30 W Anapamu St,4.0,2.0,542,0.8265682656826568,4.118081180811808,2.059040590405904
EaTbY8HFwwF7i3SjVbHGYw,Montecito Wine Bistro,Montecito,516 San Ysidro Rd,4.0,2.0,154,0.7272727272727273,3.9155844155844157,1.9577922077922079
Eqi8jrVowPBlCKAInDfFRw,The Natural Cafe,Goleta,5892 Hollister Ave,4.0,1.0,123,0.8373983739837398,3.9430894308943087,3.9430894308943087
Ey0t4U6yqtxCeMaGPf7GcA,Brummis - the German Taste,Santa Barbara,3130 State St,4.5,2.0,113,0.8938053097345132,4.389380530973451,2.1946902654867255
EzhRlsTdACV60rOgrGYyqA,IHOP,Santa Barbara,1701 State St,3.0,1.0,99,0.5252525252525253,3.242424242424242,3.242424242424242
F-NlTcl5BHb07E7TFb2TJw,Rosarito,Isla Vista,966 Embarcadero Del Mar,2.5,1.0,118,0.3983050847457627,2.669491525423729,2.669491525423729
F3dxQiOwN55rSLw-BNSq6A,Sweet Alley,Goleta,955 Embarcadero Del Mar,4.0,1.0,51,0.803921568627451,3.980392156862745,3.980392156862745
F6KHs4GDw_9tpuv65M6PGA,IV Deli Mart,Goleta,6553 Pardall Rd,3.5,1.0,193,0.616580310880829,3.5492227979274613,3.5492227979274613
FAc2Mv92KL00cbLdpAc0kQ,Giovanni's Pizza Carpinteria,Carpinteria,5003 Carpinteria Ave,3.0,2.0,198,0.4292929292929293,2.8686868686868685,1.4343434343434343
FBqYnP7H3TMHYQvafuBTSA,Hiwi Tropical Fusion,Goleta,6555 Pardall Rd,3.5,1.0,159,0.6666666666666666,3.69811320754717,3.69811320754717
FE5R_F7svUphKeUWuxA0JA,Del Pueblo Cafe,Santa Barbara,5134 Hollister Ave,4.0,2.0,221,0.6787330316742082,3.755656108597285,1.8778280542986425
FEBwxZMEpxRwVXx9Fm0XZw,Chad's,Santa Barbara,216 W Cabrillo Blvd,4.0,2.0,1294,0.7480680061823802,3.8972179289026276,1.9486089644513138
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,Santa Barbara,3607 State St,4.0,2.0,581,0.76592082616179,4.055077452667814,2.027538726333907
FH1sTH13rupNdANai7JFxA,The Bourbon Room,Santa Barbara,4444 Hollister Ave,4.0,2.0,111,0.8468468468468469,4.18018018018018,2.09009009009009
FQxEfhBd1gMrurP19bhK8w,Mama's Bakery & Deli,Santa Barbara,5342 Hollister Ave,4.0,1.0,41,0.8048780487804879,4.0,4.0
FSWJmMXXKAXdL6mrc-DzBQ,Nordstrom Ebar Artisan Coffee,Santa Barbara,17 W Canon Perdido St,4.5,2.0,22,0.8636363636363636,4.363636363636363,2.1818181818181817
FY_FkUeQxVqAjc9V0IAc2Q,Blenders in the Grass,Goleta,7014 Marketplace Dr,4.5,1.0,100,0.88,4.28,4.28
FYc3iwBUhGhxJAtJ6oRvJQ,Carl's Jr.,Santa Barbara,3925 State St,2.5,1.0,10,0.4,2.4,2.4
FdoqtMadj4ybDAL7S-yUBQ,Summerland Beach Cafe,Summerland,2294 Lillie Ave,4.0,2.0,676,0.7781065088757396,3.9304733727810652,1.9652366863905326
Fg68C3AwFu74dXMhgX3qIw,Carl's Jr,Santa Barbara,7 S Milpas St,3.5,1.0,18,0.6666666666666666,3.4444444444444446,3.4444444444444446
FjVAwrTr0AMfs78pDLamtA,Subway,Goleta,"6831 Hollister Ave, Ste J",2.5,1.0,18,0.2777777777777778,2.2777777777777777,2.2777777777777777
FpNhzu3w0XgyedhOLDuK8g,Teddy's By The Sea,Carpinteria,5096 Carpinteria Ave,4.5,2.0,460,0.8304347826086956,4.369565217391305,2.1847826086956523
FyK0sYez1ImnovyzJ_iGZw,East,Santa Barbara,1208 State St,2.5,2.0,49,0.40816326530612246,2.7142857142857144,1.3571428571428572
G0rJD85hUDQ0Omz0rOFeOQ,Nikka Fish Market and Grill,Goleta,5722 Calle Real,4.0,2.0,397,0.8035264483627204,4.17632241813602,2.08816120906801
GIFnN4Uk3wg3uOh0g2JxIw,Domino's Pizza,Carpinteria,1039 Casitas Pass Rd,2.5,1.0,21,0.3333333333333333,2.3333333333333335,2.3333333333333335
GR9fdito21ebH62tG8o_Yg,Palmieri's Cocktail Lounge,Santa Barbara,1431 San Andres St,4.5,1.0,9,1.0,4.555555555555555,4.555555555555555
GUuLWkqfieTDwORs8z8mDg,Courtyard Cafe,Goleta,Ucsb Campus,3.5,1.0,16,0.625,3.375,3.375
Gg2ZHe57Ztuv8JaFj0mNhw,Dank Bowl Kitchen,Isla Vista,901 Embarcadero Del Mar,4.5,2.0,340,0.8264705882352941,4.314705882352941,2.1573529411764705
GgcvRnt5_z3NEC0D6vNncQ,Cafe Buenos Aires,Santa Barbara,1316 State St,3.5,2.0,57,0.5964912280701754,3.3508771929824563,1.6754385964912282
Gl3XO4ECKKli8-bKKdkkYA,KFC,Santa Barbara,515 N Milpas St,2.0,1.0,37,0.24324324324324326,2.027027027027027,2.027027027027027
Gof3vW62_EDmqgAPTL-nKQ,Pascucci,Goleta,6920 Camino Real Marketplace,2.0,2.0,176,0.26704545454545453,2.3863636363636362,1.1931818181818181
GpESl2dXOH8rxs0pAbIyAw,Alphie's Restaurant,Goleta,5725 Hollister Ave,3.5,1.0,177,0.5819209039548022,3.378531073446328,3.378531073446328
GyWxMEMzRZJ-mb6OAq7jyA,Taqueria El Pastorcito,Santa Barbara,2009 De La Vina St,4.0,1.0,55,0.7272727272727273,3.8181818181818183,3.8181818181818183
Gz3vi3dVKMylBb8HV1tP8Q,Blenders In the Grass,Santa Barbara,"1046 Coast Village Rd, Ste F",3.5,1.0,70,0.5714285714285714,3.442857142857143,3.442857142857143
H4Zf42Q3I8JyQ-V5l4dJrg,Blush Lounge,Santa Barbara,630 State St,3.5,2.0,459,0.6557734204793029,3.479302832244009,1.7396514161220045
H5bsmYmdO3FBVQHC3jfx2g,John Dunn Gourmet Dining Room,Santa Barbara,721 Cliff Dr,4.0,1.0,5,1.0,4.0,4.0
HA_Hks9YjRqz3Yk6JDAaIQ,Bougainvillea,Santa Barbara,"202 State St, Ste A",4.5,2.0,14,0.7857142857142857,4.285714285714286,2.142857142857143
HE-9l_2RSingLV2RZItdsA,Anna's Marketplace Bakery,Goleta,7018 Marketplace Dr,4.0,1.0,213,0.7511737089201878,3.863849765258216,3.863849765258216
HGRR2w9KddspVBYA-4bSlQ,Sunnyside Market & Deli,Santa Barbara,436-B East Gutierrez St,4.0,1.0,13,0.7692307692307693,3.8461538461538463,3.8461538461538463
HMRiG6zL_q2u8e8IqUmQvg,Mr. Pickle's Sandwich Shop,Isla Vista,6545 Pardall Rd.,4.5,1.0,9,1.0,4.555555555555555,4.555555555555555
HNACff49-kXS7l0MyLOzHw,Rusty's Pizza Parlor,Santa Barbara,4880 Hollister Ave,2.5,2.0,49,0.32653061224489793,2.2653061224489797,1.1326530612244898
Hj44PIrCtv61ETVclzLMwg,Jeannine's American Bakery Restaurant,Santa Barbara,15 E Figueroa St,4.0,2.0,382,0.7460732984293194,4.007853403141361,2.0039267015706805
Hj8sSN8O_UTSCNkEO33q4g,Wahoo's Fish Tacos,Isla Vista,494 Ucen Rd,3.0,1.0,14,0.5,3.0714285714285716,3.0714285714285716
Hlx8S2GLF7hMuIKx4sU-gg,Cesar's Place,Santa Barbara,712 N Milpas St,4.0,2.0,120,0.7,3.8,1.9
Hlzn3A-B2-Q1xj3FHe_D0A,Jake's Cottage Cuisine Cafe,Santa Barbara,2911 De La Vina St,3.5,1.0,8,0.5,3.5,3.5
Hqz96v1ymucUKNzIWfEKXw,Subway,Santa Barbara,"1936 State St, Ste B",3.0,1.0,5,0.2,2.8,2.8
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,Santa Barbara,425 State St,4.0,2.0,352,0.7471590909090909,3.897727272727273,1.9488636363636365
I3yiknZLxXVIjYp4WmLz2w,Petrini's Restaurant,Goleta,5711 Calle Real,3.0,2.0,77,0.38961038961038963,2.8051948051948052,1.4025974025974026
I7tLQ1YEJjcN16josIx6Dw,Panino,Goleta,5666 Calle Real,3.5,2.0,64,0.65625,3.71875,1.859375
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,Santa Barbara,"131 Anacapa St, Ste C",4.0,2.0,401,0.8054862842892768,4.216957605985037,2.1084788029925186
IDyJPdJ-zTXJ_FSSOMOgbg,Taco's To Go,Carpinteria,794 Linden Ave,4.0,1.0,87,0.7816091954022989,4.0,4.0
INaAIFXWueRVjgmuNtJTEw,Dutch Garden Restaurant,Santa Barbara,4203 State St,4.5,2.0,156,0.8717948717948718,4.269230769230769,2.1346153846153846
